MEbisque4,MEcoral3,MEmaroon,MEdarkgreen,MEdarkmagenta,MEdarkseagreen3,MElightcyan,MEyellowgreen,MEivory,MEsaddlebrown,MEskyblue2,MEantiquewhite2,MEskyblue4,MEorangered4,MEwhite,MEdarkviolet,MEsalmon,MEthistle1,MEblue2,MElightcyan1,MEdarkgrey,MEindianred4,MEmagenta4,MEorangered3,MElightcoral,MEsienna3,MEcoral,MEturquoise,MEcyan,MEfirebrick4,MEtan,MEplum2,MEyellow4,MEplum1,MEskyblue1,MEdarkolivegreen4,MEplum,MEbrown2,MElavenderblush3,MElightsteelblue,MElightgreen,MEmidnightblue,MEorange,MEnavajowhite1,MEthistle2,MEpink,MEbrown4,MEsalmon2,MEgreenyellow,MEhoneydew1,MEhoneydew,MEantiquewhite4,MElightpink3,MEroyalblue,MEcoral2,MEviolet,MEmediumorchid,MEdarkturquoise,MElightyellow,MEdarkred,MEmediumpurple3,MEpaleturquoise,MEyellow,MEgreen,MEnavajowhite2,MEblue,MEskyblue3,MElightsteelblue1,MEpurple,MEdarkorange2,MEthistle3,MEsteelblue,MElightpink4,MEpalevioletred3,MEmagenta,MEdarkorange,MEmediumpurple2,MEfloralwhite,MEskyblue,MEcoral1,MEdarkolivegreen,MEplum3,MEbrown,MEred,MEdarkseagreen4,MEgrey60,MEblack,MEdarkslateblue,MEgrey,Sample
-0.508269018475846,-1.00082116594251,-1.1131920509412,-0.992787778957279,-0.605065343501301,-0.237492095432951,0.529179889475463,0.293836097327516,-1.09413001944347,-0.472041803196033,0.440776858446325,1.1640767318421,1.03851167351292,0.695785743153108,0.763351047461301,0.35952150862268,1.05565698117977,1.27293915888254,1.04069422307813,0.967191839166222,0.43880319691153,0.768343294267944,1.21602628416797,0.980650934636202,0.487844502404088,0.301596107423228,0.940162577425789,0.713173094381633,0.863532610289755,0.746828893027124,-0.199595820391453,0.535828898230528,0.851621642271266,0.0124264486293677,-0.375925751563585,-0.751089817446939,-0.647153397700768,-1.09678080951867,-0.967557144892201,-0.589555724432843,-0.64838843685775,-0.613962690247549,-0.426407990670353,-0.404298902223332,-0.237999345195658,0.490781878819947,0.448361747458487,0.960836823007138,0.593262750878516,0.665815058071284,0.430686903932388,0.903848866837395,0.631556723098642,0.394880812403473,0.873528727152053,0.356171097268619,0.469760672902271,0.941140297247822,0.452145437380518,-0.995225696010398,-0.62927300637643,-0.577452117168192,-0.518307838554175,-0.610608436793341,-1.09169151570151,-0.819258544886495,-0.723958357821242,0.0800786893616145,-0.756484347734728,-0.822014931330701,-0.437583748899599,-0.884174258832582,-0.492687837721631,-0.88361962008984,-0.940288825559385,-0.797639985185373,-1.04866236909699,-0.696929509407186,-0.837296911167483,0.466658395688621,0.891858750630721,0.483096014398298,-0.616841417526499,-0.626399992218015,0.332175394965406,-0.290650421818618,0.137929531622819,-0.382420492238264,-0.0317892721033657,2
-0.445535581226948,-0.911048840269298,-1.14741117092777,-0.978992972981042,-0.548938630058336,-0.184609609861571,0.530136619732644,0.416313287350692,-1.0270066736624,-0.370212714154566,0.515677801424105,0.869616415747754,0.891606576547378,0.994635277399303,0.843286477071634,1.27334377286532,1.53126159141449,1.99457195593334,0.988537413868819,1.15427784618198,0.0625399244648054,0.492488301155568,0.983555952504453,0.803866780577367,0.597167728976628,0.260805452880249,0.687452018668182,0.646926515726257,0.92082832556683,0.810937194151098,-0.297119684622667,0.456258692148641,0.944327384185589,-0.168815326457292,-0.135347361156863,-0.751718776521564,-0.584816653490313,-1.04548748836123,-1.05223334257978,-0.599422798023315,-0.519038969090609,-0.606628718591546,-0.538035908245184,-0.509639201117702,-0.342605048318721,0.518570867201868,0.491930553488432,1.0352391107545,-0.260535672704183,0.454718208984699,0.529889909238373,0.831819309983527,0.48652753514237,0.342307930438788,0.829944362883539,0.299264032942927,0.488101142143092,0.936106580492644,0.461728413335941,-0.914886464224473,-0.58024978307919,-0.509617208038598,-0.406946683171036,-0.762280642133142,-1.16930555542508,-0.767832014209178,-0.679863509462945,0.0359225814065635,-0.689590513311109,-0.999808880084961,-0.499237704100125,-0.905695261122282,-0.483183191771461,-0.875990969437771,-1.13000484711544,-0.634960513688746,-0.888962489316048,-0.696132960470688,-0.800447277689123,0.412155244759318,0.957875197049957,0.529456506863559,-0.573351481167908,-0.593251239291912,0.463221331454166,0.137536806654881,0.584559148868794,-0.0539785337431465,0.0325245631204974,6
-0.68221440447409,-1.24358583979067,-1.12551136370136,-1.10405041294455,-0.58516511141667,-0.188153581946021,0.405706808189582,0.382904022103124,-1.09175855688672,-0.556550824827211,0.654422228596499,0.199638729846148,0.301352534561985,-0.308053467802187,-0.398260170046013,-1.00858632043533,-0.662394132684019,-0.562032229935039,-0.746234064847844,-1.40629564785026,0.172613848006907,0.36744348287366,-0.604733524363195,0.0669584469917064,0.656047514680575,0.9839949593886,0.805622326545082,0.415418153554775,0.159205070933706,-0.042921856204275,-0.692754439584504,0.0695927931041197,-0.654849924865684,0.913091640964091,0.0277852186324662,-0.775754726908314,-0.571715978426063,-1.05717134674074,-1.16514829727577,-0.606137543816243,-0.665128383727982,-0.634580524562459,-0.447636647187759,-0.638541937250252,-0.0846754827699079,0.502790504893412,0.404092213274396,0.852569185316887,-0.812701469093999,0.558636939527964,0.631091389522692,0.94984167819442,0.622139007643028,0.235065346454863,0.986060581086504,0.632388711625363,0.538894399013851,1.00453257254752,0.531823232664191,0.427773984617308,0.0912121412341371,-0.587948397690274,-0.459231720116898,1.14784574784621,0.72486848068865,0.283885468265093,0.144142050813318,0.243457681457771,-0.765623503144501,0.236500344918397,-0.701257349864542,-0.188161823032689,-0.865718655550181,-0.208685311675177,-0.0258135156569569,0.0561294164209732,0.197021031979444,0.267658080389076,-0.158452035526618,0.371468585806849,0.788660048482764,0.44241117918448,-0.691797456298906,-0.636478425380816,0.248208037699611,-1.0575140784128,-1.00160525020181,-0.56076532919478,-0.0541515631449672,24
1.49439984752298,0.7910460536033,0.819628848921663,0.670965111669377,1.32341323936926,-0.144028624660786,0.722299527438226,0.670885245740324,0.590366513995058,1.13964870193088,0.365741715242119,0.613654604807653,0.596777921429236,0.826390632195172,0.739506371875854,0.214293287815241,0.788181056337406,0.851771099050129,0.59144536224847,0.365921951408215,0.203446312596314,0.329900911578696,0.2723717739943,0.540338068990036,0.763350083616771,0.642647618628606,0.70619723268844,0.859748009874041,0.468632485974051,0.758443613112143,0.0390123072279086,0.430629428570294,0.578812078184118,0.139976180919478,0.255689114995193,1.07875871918116,1.35463984109975,0.669340085981364,0.627839848489819,1.24800734275994,-0.54217282673169,-0.533732657525043,-0.534180671601764,0.751832693269819,-0.112893866265135,0.583313949834886,0.612139333948719,-0.582615016370152,-0.812129003717612,0.136565810578432,-1.18932393413014,-0.676994296216881,-1.24223181577458,0.44120678456448,-0.564250570624555,0.520232786058514,-1.06297478074737,-0.701083113474347,-1.27990105173997,-0.567623376650676,-0.192911580949231,-0.500624445570292,-0.543905647160144,-0.0888278628684097,-0.874128158682328,-0.783622085782998,-0.612508297413829,-1.11993374624897,-0.670207202562554,-0.566782357462305,-0.070464056299778,-0.49707843977401,-0.702691969499241,-0.8505415181794,-0.607142335768004,-0.441724139176795,-0.21013199909792,-0.634151691258894,-0.507957222196925,-1.26575284936314,-0.474546944403514,-1.20411316080481,-0.448479628922533,-0.478509563825136,-0.79683377286347,-0.140229722769042,0.0826796666349789,-0.650235110859123,0.0160179372595355,32
1.29415750472759,0.711519029430356,0.691279577242336,0.657692557275448,1.1573345578533,-0.237492095432951,0.600785911802165,0.595265814316846,0.518273208050613,1.00562716153018,0.74288704313725,0.987842530444768,1.14441589137385,0.791193092489643,0.87651326535579,0.836124807547612,0.97824762552506,1.04961551730839,0.966883809779704,0.241917592797042,0.418442335610739,0.700770955369,0.993932128802157,0.962401364425008,0.875317048856356,0.486983630751872,0.7649918735508,0.937625759736897,0.537098997105494,0.86365052571455,0.524143740842309,0.31535123215615,-0.153239654022074,0.0593729731113601,-0.713524650867963,1.02820061651286,1.20173858995857,0.418099961174335,0.583410720519681,1.18032895973735,-0.571080257506547,-0.565354616868946,-0.578427181809098,0.738951525860883,-0.112733864554822,0.481609938394618,0.489634255168365,-0.700006149619313,-0.361411524634848,-0.0338797848977567,-1.28604891450422,-0.5745430195887,-1.34445938131259,0.464669668337134,-0.584692805976064,0.422197554286493,-1.38636349716571,-0.680090219849267,-1.27107537103441,-1.20964572499816,-0.72733853872275,-0.726927931214085,-0.682284991845808,-0.230865426390308,-0.998792082494011,-0.950629360266231,-0.747904286638093,-1.02511847248328,-0.618891963446738,-0.691725832336186,-0.103559630729372,-0.600354121093107,-0.344089816142817,-0.8066454882774,-0.843811385692519,-0.59711032255442,-0.716985325552652,-0.817814226694948,-0.787100201078518,-1.34628392992109,-0.564052216034091,-1.32065551469277,-0.555918837660531,-0.535477871135253,-0.464313938639964,-0.216877973561289,0.143395148427918,-0.604064841842212,-0.0136439036912573,33
-0.511133240451724,-1.0470151066486,-1.2015801237599,-1.02926680027747,-0.673316216966873,-0.237492095432951,0.490927064137128,0.466762059283251,-0.912801204368029,-0.551402698712846,0.126862206598114,0.504467505430097,0.711119476113937,-0.178870121675266,-0.150929558745163,-0.477832269013628,-0.448501792301217,-0.512976207832058,-0.24142976677203,-1.03034364234418,1.22277176859349,0.518821193132686,0.0947619269122474,0.122035626288277,-0.356555366738587,0.296720243391553,0.188486243469984,-0.480147957503993,0.172260865383218,-0.00197448371194409,1.12928369747012,1.05001531039499,0.293600183464712,1.07332687382046,1.219913217686,-0.772625693796049,-0.407323997855016,-1.09779583171255,-0.984364388542579,-0.401428898381576,-0.544547090067597,-0.525378936844658,-0.380035033445124,-1.02450468661346,-0.612671772204816,0.55362322049767,0.539470524795151,1.04392846038744,-0.204544445478848,0.749859738804171,0.609151785545128,0.911416244530522,0.507770022839012,0.407930836224106,1.02305004112173,0.570895325600974,0.57620176773516,0.955573137380941,0.572954743450683,0.566306672270144,0.121006658632646,-0.428185355706285,-0.461899776334082,-0.599116057963124,-0.700042515261241,0.0521580708429805,-0.0664068450463084,0.245668189805573,-0.562226576492304,0.876825660775123,0.420060038168683,-0.30852343553026,-0.23324627667472,-0.258060819926873,0.25910947810347,-0.182695860289504,-0.269265920315219,0.0156252928579372,-0.120580597884609,0.543107224183291,0.84970307186399,0.547357612461471,-0.598817759372337,-0.624333933437632,-0.0871322251190322,-1.00520318812502,-0.805306581430918,-0.709718794765424,0.0178577254301109,35
-0.41918830977399,-1.04256483655651,-1.13213102675843,-0.932286580153404,-0.476501889107558,-0.159972265003736,0.564740649988496,0.448457969962191,-0.970177841326785,-0.573640531904709,-0.674430863032061,-0.167141161160919,0.315355865643612,-0.371745464125848,-0.339991608763773,-0.500873518345127,-0.378959889669874,-0.531978592075472,-0.0732932853878944,-0.008488495506611,0.530302822025986,-0.0906752173237923,0.176919099496435,-0.14691865958683,-0.416311790505714,0.0710322475113081,-0.450153583794312,-0.409812785319597,-0.062447081952145,-0.376957023534981,1.19081659360233,0.300775037652248,-0.107688859054518,0.0277835404270364,0.472817749919831,-0.741404761207507,-0.551270496520691,-1.03721748568712,-0.898463257565693,-0.474044235247765,-0.529215543722422,-0.638267428141296,-0.4102545638928,-0.988964006054395,-0.708989991614287,0.572071409110997,0.564393983725548,1.01200062441474,0.572444934663532,0.576057586699006,0.604075264240874,0.919980173486286,0.560498741026633,0.538942271038895,1.10790647674971,0.60853662560536,0.472660271833648,1.0380228126885,0.546879396149591,0.3293250476174,-0.307595415233532,-0.440383883259312,-0.513194827277643,-0.614035611734248,-0.44412497942265,0.167257451165143,0.0677393260594914,0.552211923877151,-0.172844306532721,0.71852970696745,0.167185173116485,0.123611629558261,0.423284565589333,0.51285628252636,0.362231582139199,0.0575164591879582,-0.083997656425198,0.237589595554768,0.230916993841657,0.613868547983441,0.98410849347591,0.567986965847082,-0.563117197944366,-0.585858151397538,0.699818281371484,-0.196330098822631,-0.427616871806482,-0.327952886798258,0.0108827475903894,49
-0.49134072503663,0.436010003556442,0.460282081599737,0.561067553602721,-0.389414071505317,-0.149610128859683,-0.854814439325526,-0.924545876481099,0.356031460813097,-0.278488605775469,0.437303438563235,0.902888763348305,0.649280375112029,1.26371976104723,1.12285993203799,0.445656140469872,1.84114587196147,1.77124962847394,0.980159799589515,1.46847486155459,-0.564594027807226,0.401036897693009,0.758575767923351,0.961817599394554,0.590221497113229,-0.249054813975048,1.27971762592047,0.985254719634635,0.797914665060556,1.01840353682182,-0.343832784209748,0.88925440884336,1.76552677095905,-0.301141834457766,0.268415055187751,-0.0644056200968756,-0.502349126557843,0.480953161521577,0.419220139734195,-0.415202764940642,0.776714639673442,0.812645886939996,0.737463244924426,1.17408496335167,1.40229416398118,-0.99343606542535,-1.04222938125116,-0.694060560787275,-0.555055551569015,-0.762232419679254,0.212382003863994,-0.630524648084687,0.251911884541447,-0.936839238503429,-0.762879749685494,-1.13210462184134,0.270552132882606,-0.537657104523467,0.242635838986436,-0.86050498506583,0.605916796310719,0.766357387763967,0.864965866850183,0.0439441556849836,-0.661808085857212,-1.06185233020302,-0.941539406463904,-0.289579193213512,-0.0178058192402642,-1.56000405351813,-0.212265905566875,-0.907046754730607,-1.0887467256256,-1.28593386523085,-1.42192950306278,-0.999993542064888,-1.35990593571316,-0.967393054387128,-0.968271236195564,0.248841348538411,-0.635581467147949,0.310737711948634,0.90032201582866,0.930478710446959,0.108564053658399,0.222281670903462,1.24824116602086,0.310990645039014,-0.0559320630306461,60
-0.479108507613143,0.388759122440232,0.450267033994986,0.504876269671487,-0.467139858363932,-0.237492095432951,-0.911733335137549,-0.933927609563247,0.467108431446195,-0.394068321287876,-0.132791288843543,0.562055573893308,0.154838572153585,0.428063836349288,0.334404546189704,0.938682204111264,0.503777544140155,0.551003842090539,0.0849275260134693,-0.0584888484072722,0.47352850617914,0.321064501971685,0.207447802668996,0.467261714304567,0.127770365206392,-0.566748923281866,0.75356212492922,0.549378302828049,0.313743910847812,0.324990034427645,0.251161726669407,0.553003221678812,1.01967427823355,0.467547106651298,0.594758426873009,-0.00318052669166063,-0.525395559971839,0.36876372289947,0.523662764040754,-0.441699101093899,0.842439272715486,0.767007258724049,0.707722896667683,0.934430929969944,1.32060950110864,-0.964907136351177,-1.08362104206274,-0.615834969220896,-0.59523755174441,-0.843485341184531,0.406568394589481,-0.585032426644646,0.185808219996192,-1.02230238707616,-0.535430554540051,-1.04234890741475,0.436288505303619,-0.502049379075697,0.302210208827746,-0.330261405453229,0.84465340086519,0.800214902823282,0.921502007567009,-0.284135501390998,-0.979897488811014,-0.543791344584909,-0.801949990836078,-0.0405856972470265,0.285472050423359,-0.082537344533951,0.862344675951308,-0.902242913455846,-0.78158503022732,-0.993112190565406,-1.22088603004924,-0.839760834735267,-1.08505821411022,-0.626077681674436,-0.756720263495453,0.338893979847222,-0.608356792837397,0.364764132634677,0.909852207735107,0.811454570279723,0.0115008319685473,-0.286740753141167,0.549590879905736,0.677335606039338,-0.109318284311934,73
-0.533064585431708,-1.17395182371797,-1.16709473100064,-0.988915123682594,-0.531788368429667,0.00370203832100764,0.551627672392646,0.306562370904531,-1.05842185420392,-0.556397974014559,0.554635783162656,1.20802486491391,0.92663830218607,0.424207026157059,0.551149228170295,-0.2986576384107,0.498263807321606,0.289055096676338,0.624102493050785,0.622280255980369,1.06879985541728,0.934477386325867,0.971105836795748,0.748223723017479,-0.0727656598779151,0.336303941535696,0.801815801286079,-0.159467643597413,0.8032923710665,0.550319927536712,0.505840455291816,0.85089268748188,0.703725562659273,0.568976826694325,0.459696132858619,-0.774833787646301,-0.508159757666035,-1.05174964979593,-1.01001719413042,-0.614683437481594,-0.59900902193252,-0.595526103036704,-0.458877617772228,-0.678017832387836,-0.43943553644752,0.57207974165525,0.491015973653162,1.0213614216007,0.374963772471956,0.37661517166152,0.684611298327992,0.950337337040264,0.527174688613165,0.363220358832219,0.864822046199864,0.47978990451797,0.455465406814039,0.967468425225748,0.531347127763974,-0.34512398283185,-0.409978313719021,-0.587329362787463,-0.498943890362849,-0.827655458748617,-1.13897629259935,-0.55744706165413,-0.593915394580011,0.177194637384215,-0.617085405569778,-0.189712981489374,-0.248775391378641,-0.823644909930298,-0.367512767993074,-0.675483691842565,-0.952666481425654,-0.633085233349956,-0.976722826477027,-0.595848661666783,-0.680160872256315,0.388657417853547,0.844765868889977,0.497675460856877,-0.664136947170608,-0.590266278007663,-0.252198309016188,-0.555486161126059,-0.229642083375008,-0.614980627310596,-0.00512949469818628,74
