"","AEorange","AEpaleturquoise","AEantiquewhite4","AEpink4","AEmediumpurple3","AEorangered3","AElightpink3","AElightgreen","AEskyblue","AElavenderblush3","AEpalevioletred3","AEivory","AEsalmon4","AEdarkseagreen4","AEsaddlebrown","AEmediumpurple2","AEblue2","AEgreenyellow","AEplum2","AEcoral2","AEskyblue4","AEcoral1","AEsalmon","AElightcyan","AEpalevioletred2","AEskyblue1","AEantiquewhite2","AEdarkturquoise","AEmagenta","AEmediumorchid","AEblack","AEturquoise","AEdarkgreen","AEbisque4","AElightsteelblue","AEmaroon","AElightcoral","AEnavajowhite1","AEplum3","AEskyblue2","AEdarkolivegreen4","AEyellowgreen","AEdarkorange2","AEmagenta4","AEthistle","AEdarkorange","AEgrey60","AEskyblue3","AEorangered1","AEthistle3","AEcoral3","AEfirebrick4","AEhoneydew1","AEdarkseagreen3","AEindianred4","AEdarkgrey","AEviolet","AEdarkolivegreen","AEsienna4","AEsalmon2","AEdarkviolet","AEdarkmagenta","AEtan","AEyellow","AElavenderblush2","AEmidnightblue","AEdarkslateblue","AEorangered4","AEblue","AEcyan","AEhoneydew"
"74",-0.746587777626966,-0.624762214875083,-0.934016733761877,-0.804062941737963,-0.686147487946434,-0.403259908799148,-1.56831373662977,-0.78247086014204,-1.06857977141747,0.331770606030729,-0.121023553479889,-0.0160081599791472,-0.601826998572892,-0.604631023904014,0.475007534684098,1.23444623335564,0.190129166126119,0.489982992215026,-0.614905489167201,-0.322146165910249,-0.366474775679214,-1.30212873714251,-0.826019541562884,0.417300062883436,-0.117908679172869,-0.357346554431332,-0.538984087000498,-0.575979692472358,-0.340535400005443,-0.176524637869052,-0.163720661390765,-0.550064559507816,0.237752567494069,0.332179091220551,-0.355275482356872,0.450016601660497,0.506696834015333,0.559133107264342,1.00082918773438,0.759032961886581,-0.822363581372614,-0.245537394335223,0.584312720407138,-0.386321702075256,-0.0679843261124439,0.586836336066839,-0.0198774487113942,-0.501635427387561,0.122372506584525,-0.0314970532932238,1.09769220720205,0.563830254264595,0.393706918659893,-0.230017486843567,0.494958612029253,0.188067453591773,0.278599521607418,0.351618933218293,1.00154802794231,0.893492014876151,0.964304952017392,0.28230332257018,0.509132312765135,-0.232818972278493,0.915231449385118,0.519912250991233,0.516654453390262,0.176716784116678,0.455547116067329,0.711144977819095,1.26144286307967
"75",0.968546817680204,1.0600561882445,0.588898328601629,0.773506089434465,0.919931246112568,1.06465652421397,0.652557083541105,0.660479954246975,0.580344577133465,2.23990118007745,2.38865869474051,0.11246169534655,1.13766842629548,1.23557299278902,1.07008826493164,-0.977239221407452,-1.92182937142693,-0.647187686106491,-0.378461192977075,0.429745867611917,-0.680529653303996,0.423164015877093,-0.0119697440074339,2.0029603734383,2.150250547426,-0.270942762235841,1.09509634700481,0.871558748664003,1.66773373444894,2.08346821922992,-0.387305134915876,0.631927147082806,-2.65260432460109,-1.62095149751173,-1.74820278873439,0.576752529108082,0.581333453932846,1.16059448243537,1.79542613033721,-0.130560198255692,0.842812805146997,1.06775192767963,-1.33210005039259,-0.829926691443311,-0.625228147282648,-1.00188618642199,-0.668930580831243,-0.717522049603925,-0.257658617859777,0.236304147543489,-0.398447274472931,-0.543774179810876,0.45561726712977,0.841170956421992,-0.201434844983374,-0.886132390167278,-0.203159353368389,0.840933410949007,-0.874285614403546,-1.23601052242975,-0.67758228314826,-0.841717059064258,-1.01874531583182,-0.491064724823528,-1.01909383406273,-0.107803779082461,-2.82088790554129,-1.89214488759731,-0.200462231274667,-0.271692542368601,-0.668115069141108
"82",-0.688882247437419,-0.440022772776751,-0.93162972383373,-0.884172726563482,-0.765466558079512,-0.491230641216981,-1.4789393880665,-0.737593939309193,-1.08836370277535,-0.291774489878547,-0.0840469209197257,-0.840437500525896,-0.0302896826154935,-0.712991842603177,0.618900113747364,0.346375926962025,0.0977712039543981,0.648426867601997,-0.589203989240447,0.0599002272183524,-0.353736629193744,-0.421540757330896,-0.649246630185496,1.40176984063806,1.63894448337545,0.982473446382369,1.31031146091617,-0.174612648682298,0.122870307259645,1.09390547315445,0.481113940244459,0.580727373934058,0.486964859993191,0.897627986441259,0.64018700042751,0.618377055970761,0.63686134225779,1.04824827294771,0.45798456847796,0.685864375786497,0.653028360362167,0.86276807838351,0.397099288624613,-0.453356453675776,0.118572119729102,0.574308959760164,0.121179954978801,-0.56347657460432,-0.73052122786109,-0.784165691368154,1.11212958180756,0.6735837944291,0.449823168324369,-0.278015351739194,0.398931795171774,0.225748290309448,0.786086477783723,0.594113979466639,0.932046813228318,0.327566499715085,1.0472658059913,0.568174512953011,0.643344902100032,-0.872075138287535,0.361852161087854,1.05440137962248,-0.31383499275583,-0.258819966238387,-0.364754001118993,0.538561144053097,0.857958954471084
"85",0.87852576206763,1.12593796994387,0.764393603501466,0.775206641228778,-0.853029140744276,-0.527185376617309,0.48876089668174,0.741975597283295,0.601328881197823,0.368555628619836,0.242182477689821,0.655054864256937,0.166342643838076,-0.461452619828093,-0.906493036952767,-0.599210984884791,-2.0068756221119,-0.566520027573785,-0.479268823970662,-0.150150701398097,-0.235649115531467,-0.821964138724499,-0.98880779642622,-0.0463860832901969,-0.0131722568460967,0.596075380094856,-0.717596976994469,0.587465037456128,0.429339769724127,0.037265743996705,-0.121020027386012,0.0491070235099499,-0.382658898234073,-0.0571748646424073,-0.335989357045867,0.962646150796775,0.994658288893418,1.01252262371149,1.16411599836183,0.867339640461568,-0.142565342831399,-0.267094717060627,0.713260458800145,1.1194629444053,0.510600697042921,0.669705684453753,1.09833102663804,0.991503562893371,0.929022992966761,1.0008618802993,-0.254627266762191,0.796268814500542,0.612937558601261,0.803912872608184,0.707923596844966,-0.410118532869487,-0.124093004089851,-1.24735870158412,-0.558367523761318,-0.505848890688036,-0.173915718691662,-0.580934251184708,-0.951300549923772,-1.15913966396621,-0.192078138417994,-0.243510643187238,-0.341236584249287,-1.06124975732186,0.186482113314328,0.0204101833793895,-0.62857480773882
"86",-0.660595018223057,-0.53633719669767,-1.00221252202422,-0.705320183294711,0.390394820324168,1.14565838679939,0.391011992650423,0.754507391463085,0.538958115195119,-0.189927016746389,-0.343572259862344,0.111570041628097,0.325045731498912,-0.651203221262284,-0.998028359840419,-0.279063826213847,-0.783673737629485,-0.527347335104565,-0.528425855705305,-0.463104747968014,-0.204413883795213,-1.21764805838464,-0.796123017895906,0.339832735159821,-0.0505615354194775,-0.190212713878764,-0.581447280139913,-0.365420022724895,-0.184777744286846,0.0900633679821767,0.0324210124219069,-0.384271197500997,0.771789735196751,0.599107199396056,0.292691213927411,0.618795470235005,0.878325890461309,0.798883275852974,1.03949078190781,0.921785940516004,-0.381526112229273,-0.07032646522395,0.716295980670518,1.00666441398767,0.151015532808138,-0.96574327372618,-0.0213828457718785,-0.470612372567804,-0.0146804184880053,-0.0659460390707195,-0.339644957693672,-0.412969874973064,0.706026906072488,0.335189486056055,0.593210784708502,0.110461333841415,0.213224769079047,0.482279565150339,1.00414490593732,1.01432734261527,0.789247165010227,0.636456140572914,0.565484792036221,-0.567419832645412,1.54385728988327,1.15804707773013,0.503364979275588,-0.0694705742098966,0.276526680310956,0.689331022708346,0.987192485190357
"93",0.627657931399232,0.844191573516901,0.577709230700208,0.52473678321923,0.720333393254713,1.07685556696096,0.336669942813111,0.600316869955067,0.409773072891902,0.946874677238174,0.372624533092038,-0.322109058215457,1.12095957025411,0.499923445238678,0.161850519556933,-0.17536049583347,-0.460470618754795,-0.609961358982854,-0.480196130773926,-0.30799009247604,-0.158426279436962,-0.389986326680591,-0.0186142937907575,-0.328049323895356,-0.773804449605515,-0.645848013962555,0.767177432918622,-0.404849866501437,-0.0503016528856651,0.448006572025014,-0.505331547152972,-0.00911290562729341,-0.527782942652124,-0.423496294682434,-0.133258968110205,0.225237454727837,0.480512139515471,0.369245916025361,0.789382157080559,0.532717821411193,0.194010271884156,0.774008540003393,-1.13798833638301,-0.145139507896915,-0.267839296421655,-1.0519140951073,-0.655727473894956,-0.719941521399668,0.958575643427104,0.0843770069188031,-0.418653020109259,-0.75694242876011,0.395004106499003,0.123325622082769,-0.212413784603765,0.0450382109983068,0.135971398292153,0.545859800119184,-0.292759773096399,-0.844507658504411,-0.45712976949905,-0.540459882972647,-0.811196011311511,0.360550768928348,0.278844783237695,-0.346359012797386,-0.103088902153305,0.257582962208502,0.347274220912384,0.49717035482214,0.4322915345917
"94",-0.613525421702071,-0.406249414357323,-0.965868147446279,-0.495378009920595,0.376079564401997,1.0436509782492,0.341298977465216,0.811605213592924,0.621856289244251,-0.341172630832326,-0.309734103819557,0.584343061569325,2.05175666660034,-0.623594354223656,-1.01462278357455,-0.843403404501545,-1.36705788140599,-0.459229621704004,-0.355245701990463,-0.181834155565157,-0.294584650681982,-0.328175069628113,-0.46886371770046,0.771639429715998,0.68960914549004,0.726240213916875,0.153879241844043,0.315950033905886,0.10899238744281,0.193305319141046,0.35203247152165,-0.159797546600747,0.39723871294095,0.458872338710294,0.203751560958625,0.223415464951358,-0.138186151920067,0.407069215756787,-0.165161826931423,0.123625682440035,0.856670818570053,0.711884929998981,0.618019602869984,1.16492845786231,0.393548433447124,-0.787859480412087,0.565441716327572,-0.325973897956541,0.821420512538592,-0.0731628385008086,-0.400507046986932,-0.222591377538699,0.682414921106392,0.371845933832209,0.634728740256266,-0.0504422513465296,0.0180200755495555,0.518317631679319,0.744380915654223,0.934187423823635,0.758296433849463,0.808636453724991,0.581363509949602,-1.2815238479975,-0.520919476332774,-0.359028176861973,0.0217556459042367,-0.816111555849405,-0.00605648350740283,0.170173152634877,0.189690127285152
"95",0.565697121356027,-0.355069445781582,0.418938343026974,-0.558432261651597,0.620371019995129,-0.620214482119782,-0.139406068921544,-0.636422954936243,0.411126595149652,-1.2105624870776,-0.469608472170723,0.0402651387795543,-0.258232340889049,0.487161098274867,0.209714149001006,-0.030441822417253,0.488714264397912,0.728251794735976,1.20954530115672,1.3920416476078,1.49503195262922,0.296908381739228,-0.607530623163832,-0.435284662292955,0.394235603835104,1.5039198142535,0.293306903388049,0.945251490834278,0.000173828653418744,-0.0472321321956204,0.695817656915015,0.5889828434688,0.728664206332571,0.695696493436775,0.929413634457612,0.213597800188939,-0.415363449556656,0.272976050777583,-0.710627011182221,-0.882030168692839,0.834709011751558,-0.517537787936655,-0.0519530995388014,-0.698333512106415,0.627328142068889,0.31924703524783,0.425248717889225,0.628244652929184,-0.133753375536801,0.278544016862655,-0.695420780910327,-0.650336513065239,-0.999661189447009,-1.30634329166012,-1.32439834564226,-1.18307528207912,-0.522139120606127,-0.755464774234305,-0.989757199117127,-0.25954554873143,-0.314055026672369,0.645939234974406,0.35437565185286,-0.430777765263365,0.0204840751087194,0.867083592869968,0.221966471091126,-0.108395891216218,-0.915745898520988,-0.927192292854378,-0.96399804912284
"96",0.511987790876684,-0.531607775045098,0.463002846164014,-0.40054376933649,0.66757914389763,-0.574011499079373,0.0663753626652551,-0.622632877112696,0.492872984286933,-0.868315360835309,0.144097605363686,0.0326354449986759,0.0862776871580871,0.540966053829306,0.44476986720408,-0.0469006542474866,0.444457512406056,0.794474266607202,1.34513554902217,1.65361527137079,1.38365116494361,0.335887281655119,-0.628462590462663,-0.619227736648589,0.383107825878809,0.972964579522918,0.114748222604006,1.10838270715611,0.591036240158073,0.660086534128515,0.798657825945253,0.428575484852019,-0.0503218586443319,0.312636360145015,0.796851926556118,0.671498991704688,0.00437824485566446,0.738689804050866,0.282911407214228,-0.63777566080414,0.997930253959949,-0.248548646163683,0.0696974217774008,-0.668092923727234,0.538365453845272,0.304989200476702,0.162232156801963,0.688772895431349,-0.199220447454482,0.288801254833261,-0.657944134937447,-0.925669922957521,-0.98107860076847,-1.04717834507361,-1.33973812335269,-1.15500717800657,-0.21418777193284,-0.433899897410553,-1.04084248547804,-0.362551542909121,-0.0697819218795251,0.653581938442086,0.408303448664263,-0.369885044945818,-0.117365793716398,0.848604246927388,-0.899266869024427,-0.544581630046601,-0.964505274486242,-0.980521151945231,-0.689805578054796
"100",-0.748978204565301,-0.691128333499462,-1.15702426216883,-0.890644203442933,0.28029668240815,0.989348440688913,0.333278489578815,0.577753578780731,0.602146534768572,0.822188380245845,0.371394569358464,0.229674092815326,1.14857899871911,-0.426337333541644,-0.921460384247913,-0.133062950909877,-0.853816405617037,-0.627617005517422,-0.615321970198834,-0.45901501177511,-0.306203900726302,-1.09457356583055,-0.559640549382155,0.0204289347681093,-0.64166424718288,-0.583561018412166,-0.482815622928997,-0.512425265488317,0.0183817482536319,0.159063421451713,-0.213657631542841,-0.506653090771155,-0.233434061849297,-0.0563516635943991,-0.763604911391553,-0.0490545693211015,-0.0613451459965503,0.124022549315846,0.580365059464091,0.285697731017449,-0.769652682474511,0.0902318944726413,0.600411263859567,0.865675437220066,-0.0099608604424432,-1.08764328762587,-0.790945704508497,-0.54016997705658,0.954138787855293,0.449777372603666,-0.487633779558088,-0.701103219279049,0.504535759796668,0.196229701862756,0.132448362208142,0.855936732149258,0.513035341264405,0.484744815354171,0.891115135526269,1.12304287388109,0.762888515467213,0.468482628919085,0.482675932628919,-0.0223219091785178,0.186884974697776,-0.791409667010485,0.587427680405679,-0.0699935725518582,0.570252209109773,0.584169275304318,1.09197330498828
"106",-0.876206974840968,-0.49727733310307,0.514916940847076,0.726227210756349,-0.359271640602278,-0.672529795154588,0.503362505353489,-0.661195219803874,-1.05978164266755,0.534672748841626,0.13254221649144,0.147487728422288,0.988371614267731,0.7370105360075,0.321737737626799,0.886169298979246,0.570693355624988,0.400051298323248,0.764164972756667,-0.901533091746119,-0.462160255941778,-1.40543204719283,-0.758351365376066,-0.454356693148573,-0.745663914930482,-0.416205091850681,0.555428622492645,-0.543199204495651,-0.457396791195551,-0.444234813045738,-0.610867991978096,-0.573638530375211,-0.255215353357693,-0.664118162900556,-0.425393831860017,-0.976975155170705,-0.375104538499198,0.253745165028979,-0.667004919668355,-0.750553469472154,-0.661912955792634,0.181378833998687,-0.349727154749208,-0.132591261863746,-1.33463730573516,0.466242886578959,-0.230246624211506,-0.0730615003879435,1.58056296323473,0.424950970251174,1.00124613179397,0.572904915246627,-1.07096123272423,-0.0447045133485925,0.323088125607285,0.506121425245932,-0.0857165806182905,0.344337415753565,0.704066725269315,0.568099601752117,-0.82282845615625,-0.640473430078533,0.399926542005342,0.714951332144637,-0.171277802215827,-0.215968246085445,-0.00902099449775717,0.3187111771952,0.535826035982985,0.135942561592564,0.80993871182895
"107",0.770727077533117,0.951136018508611,0.690593710023144,0.748840864961052,-0.957229112125956,-0.622959866278912,0.491484395274755,0.623344672259028,0.601200887597677,0.720001043325548,0.446978312532318,0.410588318095397,-0.119594355012974,-0.548178553224063,-0.889139060092145,-0.296464755038254,-0.836245729292601,-0.618189107935164,-0.496191096712316,-0.335738024553308,-0.259237313605694,-0.713920455186738,-0.40966420559279,-0.464401105991063,-0.755417396550392,-0.169360699884859,-0.830923173565912,0.0799885174036771,0.404325096511762,0.024310509763706,-0.280901271159739,-0.288713893001512,-0.806623916710779,-0.57255346735165,-1.04969392891072,-0.126689252614475,0.0260444983113808,0.0643268213054709,0.569568338746685,0.326644000026257,-0.754236724502352,-0.0985271167897597,0.614672308994593,1.1023314204923,0.378859382564224,0.582779509197753,0.394559091065887,0.943340164079875,1.76215876870972,1.51611030779326,-0.349499925817694,0.639565717577776,0.457538412607865,0.718744982600621,0.411623214650727,0.779714948361477,0.314797804114563,-1.27554056546194,-0.541383994835683,-0.41681581543772,-0.403325358137907,-0.71605771905012,-1.00677106836342,0.192058921205229,-0.278517477382093,-0.761284422453221,-0.513173629175272,-0.439961335483025,0.453426489711503,0.208611585281299,-0.22061685368299
"108",-0.667411176753349,-0.213813668167041,0.713775252735029,1.05300921452975,-0.278077952885339,-0.493000902158369,0.530061711508824,-0.507359917947996,-0.975752879675322,-0.919476596019064,0.164568348192125,0.137770361179537,0.660379058963903,0.863262607233768,0.396552362016827,-0.289485912444746,0.0995273117770647,0.68464887793936,0.926974776838843,0.102277599382789,-0.437334397352465,0.483515325565553,-0.510260321565869,-0.471585920783642,0.512132709184962,0.179066554642916,1.16945639505008,0.89265100040188,0.507920729397001,0.257327765037783,0.641496855961647,0.89823574545544,-0.0862317048694402,0.480269023176458,0.239672760709493,0.175131457987864,-0.447052690900663,0.368413830366553,-0.382716634098612,-0.837958727189737,0.40598116820833,-0.55529495951701,-0.432854783231806,-0.292364445004152,-1.363435274671,0.502555306148645,0.287470084317829,-0.0625900260342103,1.05736314836526,1.11564968478302,1.15643487498818,0.885219898821675,-1.0073679469051,0.226598921462181,0.377182728338093,-0.566288046987815,0.0558091411029329,0.220866669373844,0.415259119051871,-0.355038672982728,-0.502055196965024,-0.186897232553202,0.601788689580661,-0.399615755360647,-1.659050189896,-1.04440906032045,-0.36140004614697,-0.617430838827796,-0.856324343219754,-0.979464184393186,-0.820420007695668
"110",-0.67484148823726,-0.33069605190599,0.696942037173619,0.977345942594403,-0.308309084112974,-0.452925451900848,0.494614135068708,-0.540208386835793,-0.999653250843247,-0.702896170577113,0.112633323000131,-0.13099864945509,-0.102066415051644,0.962320958332607,0.420198331915333,-0.294932772653161,0.403516941306328,0.697110186091031,0.949905438509404,0.0438699524236015,-0.444885091668556,0.360917302814119,-0.610026468723718,-0.471963393159423,0.66974153631694,0.0352398351275392,1.7514025707892,0.907850121007236,0.377188580022497,0.0975270751833586,0.677100398103112,1.1081719627703,0.2454786617776,0.603575778284092,0.405166106665362,-0.0682202453848323,-0.466355209108641,0.231074759770863,-0.88914229037388,-1.0478653171006,0.32154756505174,-0.53803851624353,-0.543385232929919,-0.418368477777865,-1.16081493713137,0.471675667856458,0.191511825894247,-0.10527159165724,1.27974571086338,1.33476056991726,1.21031022145903,0.749056605541301,-1.06243041300038,0.0777664112995312,0.358799467363672,-0.567981619794683,0.0205237037395729,0.197712355161721,0.477663795845234,-0.608045323779776,-0.528041706768318,-0.193492483907896,0.588009901456767,-0.0893626810953058,-1.7654914415908,-0.368777058473616,-0.0743916316796675,-0.355917784811005,-1.00650602796945,-1.12564832067245,-0.965368850626384
"119",0.569239044054209,-0.562274606686571,0.38760959281405,-0.737562120910388,0.535502599137151,-0.547897959074608,-0.0997910379471224,-0.66597778385961,0.409570661704787,0.0153095104337819,0.095737580368426,-0.648566210057469,-0.0696501492269907,0.298621884850392,0.400839266673448,0.740473627224604,0.809258267555474,0.611788750952732,1.21904634574923,1.00016977464809,1.52978627890807,-0.536156429133119,-0.319234239878634,-0.702385431027856,-0.836947059451991,-0.463058108807118,-0.308321889344299,-0.439009671737394,-0.139702642938197,0.511357969267693,0.129175081583811,-0.553055234955175,0.0298023381112816,0.021016618147212,0.127497479330673,0.331555812911456,0.0492026453581739,0.436647797297296,0.75830522606744,0.260931370920211,0.294232151079102,0.807410218386004,0.312087690707501,-0.381698479407782,0.632132742298894,0.276694476705265,0.316377922393256,0.815688572218231,-0.0589005379110669,-0.685918782722089,-0.639987109486249,-0.952280406195728,-0.886335660664009,-1.31765514439796,-1.30864563680513,0.41356898382381,0.344457064109456,-0.417146861793383,-0.55382622008124,0.0137121376383249,-0.306259430325612,0.484998040800991,0.321788737189301,0.393668072006679,-0.0314538360545948,0.22858697572958,-0.400101206758825,0.377561260797735,-0.0160941077068257,0.470882699184776,0.710833626993476
"120",0.582585189456313,-0.396029498746726,0.473248963290095,-0.42405593118355,0.73276867384671,-0.596600983358825,0.10538789963027,-0.613716649348375,0.464308695619827,-0.384785767310949,0.906159161736234,-0.782486317172212,-0.876719413144866,0.681596667957121,0.658253245650967,-0.203290567994726,0.497510587938029,0.787859597464889,1.39000915881471,1.7724194912194,1.37696653368595,0.810594017261504,-0.317804625086325,-0.326306746129395,0.718181459918134,0.614897391818994,0.913199244278539,0.84626187458179,1.0126967923553,1.40170376755613,0.916393921503646,1.09223161507316,-0.548305415516601,0.349364883592749,0.134783120207048,0.457235353605577,-0.343576461284389,0.353064239181832,0.0347819840184174,-0.707665335148933,0.697414585391331,0.000147546565925173,-0.0738925128258691,-0.695124029487584,0.459526933927647,0.137238633536828,-0.134612023875352,0.586801495371485,0.105697396982201,0.674351019871242,-0.615941518198539,-0.919732983916754,-0.96485134573632,-1.28865436288518,-1.40513826479064,-0.270960584353121,0.4786634465975,-0.277433068379254,-1.04895543758151,-0.826769128145167,-0.173248442806493,0.607913496740959,0.423333956804718,0.169658610972273,-1.59651861836058,-0.629564783273337,-1.33143601720302,-0.510148778293789,-1.13081656197803,-0.944881446073868,-0.857010319381382
"125",0.449277088285085,-0.621191235376967,0.26152417237679,-0.669765186807412,0.644748095691256,-0.582285429207252,0.0934635246098525,-0.720574294279977,0.462543429563595,0.246011084808375,-0.31549233448916,1.02412211073589,0.490855765474036,0.499978723921592,0.279537433182156,0.817695538526746,-0.25240201532993,0.454025515465024,0.847477069544063,0.882579385211236,1.14855769736574,-1.00377311194617,-0.729161793375404,1.53381169677814,1.18450314891943,0.607645984813396,-0.571631979272636,0.486470490742035,-0.376310820029671,-0.602618743268121,-0.304064856552174,-0.572283536053385,0.0682546631378727,-0.455772136883277,-0.0801326941152827,-0.420463689009127,-0.163342445278024,0.234175482155966,-0.202521294579318,-0.571911031727394,-0.0939605919009351,-0.300217915155227,0.135212633907133,-0.66058051325284,0.368302428835092,0.352638030774701,-0.213436760768041,0.543439442866313,1.33150711648044,0.653179349706477,-0.727387881052798,-0.822178201024467,-1.19169493141362,-1.1151350118921,-1.21030953928559,-0.471006819117684,-0.837900407025597,-0.550842744361664,-1.14918321997768,0.656310097309268,-0.494673670944482,0.381324324773469,0.224099502008367,-0.919992570941534,0.833174910548286,0.62840723589425,0.373713019239762,-0.543232320418269,0.321897128970467,-0.0895996196031007,0.176877097766174
"129",-0.799430974811944,-0.444417927338571,0.64338606823698,0.588178624591545,-0.447573080599182,-0.430650967134138,0.65463955531978,-0.60398929440912,-1.04368587449992,-0.199378961824387,-0.587543101695301,0.212715665471328,0.177422049456079,0.832336984835623,0.229854071015527,0.833722459852107,-0.0525947608841358,0.46417039161922,0.711852242385237,-0.78325049881497,-0.455755112313068,-0.721931069335173,-0.546733282153271,2.16897717454591,2.27831077636551,-0.739562095080189,0.264626496511314,-0.181706959105203,-0.61062393136459,-0.637382192641597,-0.299937338978311,0.056326057586916,0.469453937441727,0.271655634290542,-0.00442034015767556,0.128082947503761,0.665081689120319,0.553114116787208,0.48683547052059,0.445658459355548,-0.556915842775353,-0.393385255475281,-0.402838911410186,-0.148809032749649,-1.28670572452683,0.520032322740594,-0.239865539684695,-0.0957687254886603,2.05297324856023,1.27826304702821,1.0376461707872,0.553301017811781,-0.970423082378692,0.316217834966319,0.437935818636812,0.43776976251382,0.262085716133278,0.197588611840192,0.77856145989353,0.122813773541831,-0.85224448924998,-0.506669749634552,0.508158144006509,-0.749267156459359,0.425476644515889,0.669048347032496,0.762690410189164,-0.0486716468773377,0.27206668135925,0.493595850529321,0.775850571975527
"131",-0.57725180297327,-0.337362145300278,-0.671523713081081,-0.602901310766333,-0.67710457994988,-0.308729213112285,-1.44282779694131,-0.616671949119778,-0.989668946207842,-0.916213090279715,-0.0534450066795113,-0.455647903225914,-0.760015735459848,-0.483018472658042,0.64376631922783,0.124803655803037,-0.137948399455277,0.722473025994498,-0.391413843191067,0.525317110511276,-0.396572110894038,0.202632716120964,-0.541448583933228,0.152668221452977,0.72448691001783,0.557486803439731,0.824853848042295,0.425551739322064,0.588850082569412,0.704873360498379,0.927269846802453,0.77183216524297,0.191816755661723,1.12773459703338,0.227405306732898,1.02077727902303,-0.0854805739622815,0.573516815761737,0.934360390881566,0.519012534748045,0.0412392337548761,-0.0842294635250283,0.527121082773926,-0.377701109323189,0.221735155943211,0.75275531192455,0.803191073589747,-0.420631477774406,0.718789302351523,0.936692082631215,1.2278521384926,0.881646865224059,0.494179364500349,0.141048684189006,0.70372775355889,0.287707432517283,0.983076667944112,0.466778254153532,0.915629493950248,0.0254559426228564,1.14901439006585,0.650488271614562,0.668464784550818,-0.975721229673654,-1.14056735424871,-0.675454592588059,-0.378314695339775,-0.619961771262761,-0.7004197971708,-0.0486135953251643,0.00496928537987588
"141",0.773809693274182,-0.403131604635152,0.58640607332252,-0.613209025864089,0.766141953077552,-0.445809363273423,-0.00500985693855453,-0.44434419360696,0.550508279962687,-0.702948635322748,-0.0720963822989791,-0.382465659485932,0.397250619513485,0.36035713611135,0.468109145860395,0.163666802581727,0.152221137484646,0.795574789454283,1.3943784393108,1.66875733658333,1.53951284683432,0.27222507773544,-0.350341165375113,0.11477314530014,0.483553759235285,0.176920128913659,-0.0392352380707852,0.571940265548114,0.421707831724847,1.06448122544226,0.814458789521884,0.221486356304262,-0.179330672178045,0.622128220700015,0.341813138344574,1.27637297564376,0.487682667425493,0.965558046567797,1.42884818261706,0.586414396119254,1.40569423284107,1.04307447526887,0.181627326491778,-0.379368855429912,0.822882507594711,0.334029793284927,0.677422241359709,0.92658458280341,-0.17286243988941,-0.280288733508777,-0.531181056909635,-0.771301889263037,-0.871138579988107,-1.1776175251094,-1.17520727675682,0.0557734029496103,0.718426058905592,-0.449205182942133,-0.592275067217508,-0.329464815747112,-0.330696700694473,0.76273081661262,0.419569916276256,-0.72125341549446,-0.727201660632976,-0.754786729460928,-0.907826553273188,-0.499051778880017,-0.59009411583285,0.185286566128909,0.167785562787999
"151",-0.466255114343365,-0.234157947221017,-0.804549367142607,-0.313923021836644,-0.603401343199222,-0.41075328702681,-1.30761532688607,-0.620264372144064,-0.931329026783909,-0.535219777493944,1.02925814267902,-0.322565654008905,-0.502791190244123,-0.436337144455469,0.770604986726609,-0.510560047218412,0.251009946993118,0.76824694423542,-0.238035825970822,0.883493169211993,-0.525351919340662,1.21765967013828,-0.000333460194003547,-0.576256271444457,0.483883852103545,1.17994509904192,0.351467219137547,0.957699341491404,1.43203076656052,1.38699053478854,0.958709894748003,1.22214317080565,-0.67413834247318,0.202119900467813,-0.0965996961032805,0.163385502541288,-0.908444670955715,-0.120512919298604,-0.411179627772315,-1.08335665249326,0.245096192122497,-0.333594717424438,0.368299910021883,-0.210998561352008,0.0985289541787151,0.650359441896295,0.558754463532212,-0.467891394778366,0.697895372253786,1.28272167332218,1.28157617494277,0.875094513054982,0.410505314140043,0.468409094135062,0.582902167400779,-0.323984725347586,0.48352588342317,0.687076936135474,0.593017046691461,-0.240800730764582,1.25144908945876,0.5839046569438,0.584483697270174,-0.0852202797388786,-1.41767355508421,0.0245804666676302,-1.41121543219369,-0.977609192216758,-1.20541436515847,-1.17961654628406,-1.00071431969597
"154",-0.700784794469412,-0.506380272629779,-1.04429742653575,-0.623947511692102,-0.681937076697297,-0.574514275458488,-1.73281670219138,-0.787969739206868,-1.1094318592599,-0.0554789633175243,-0.0754966920298766,-0.358595387462748,0.446200579232805,-0.64292884691135,0.498181016071836,0.642356215405099,0.413215414204012,0.518417849593486,-0.526358637899013,-0.182265574393586,-0.30360936474499,-0.407512536678342,-0.237950381682153,-0.388978454001299,-0.615424189201882,0.593744885117827,0.652127292057248,-0.562136822372804,-0.0913090082465603,0.204134628137989,0.174151825136901,-0.16660167121987,0.270273670179071,0.40599267718898,-0.304596436151524,-0.559022778009679,-0.87033969147316,-0.404806336913701,-0.233138236353083,-0.0797532348115151,-0.577077541494799,0.427666217556538,0.410670148924976,-0.377264160986135,-0.0113979482198525,0.575307244535437,-0.0553439653159706,-0.43146948109571,0.35138268424688,-0.102797575565509,0.9349077075996,0.611579916224331,0.364331700093199,-0.149902164792809,0.43494416584206,1.23724284783919,0.828170102650645,0.467680227990345,0.887182713501388,0.930268758834023,0.908484554806069,0.414906318189534,0.537926886142473,-0.104916185305996,-0.0487966902993594,0.232677703907383,0.0955677947604294,0.0312874826171518,0.185199170687892,0.485609250098421,0.758518657893533
