"","AEpalevioletred3","AEnavajowhite","AEyellow","AEskyblue3","AEdarkorange","AEmaroon","AEcyan","AEyellow4","AEplum3","AEblue4","AEdarkolivegreen2","AEbisque4","AEnavajowhite2","AEbrown4","AEorangered4","AEdarkturquoise","AEpaleturquoise","AEhoneydew1","AElavenderblush1","AElightgreen","AEskyblue1","AEantiquewhite2","AEpalevioletred2","AEskyblue","AEmediumpurple4","AEmidnightblue","AEplum","AEdarkgreen","AEcoral1","AEyellow3","AEblue","AEivory","AEpurple","AEcoral","AElightsteelblue1","AEsteelblue","AEnavajowhite1","AEsalmon1","AEblue2","AEdarkolivegreen","AEtan","AEgreen4","AEthistle","AElavenderblush2","AElightcyan","AEdarkorange2","AEdeeppink","AEblack","AEturquoise","AEcoral2","AEthistle4","AElightpink3","AEthistle1","AEdarkmagenta","AEskyblue2","AEorange","AEpink4","AEfirebrick3","AElightsteelblue","AEgreenyellow","AEdarkgrey","AEdarkseagreen2","AEhoneydew","AEindianred4","AElightcoral","AElavenderblush3","AEdarkseagreen3","AEdarkviolet","AEdarkslateblue","AEtan4","AEmagenta4","AEsaddlebrown","AEmediumpurple1","AEskyblue4","AEchocolate4","AEsalmon2","AElightpink2","AEorangered1","AEorangered3","AEdarkred","AElightslateblue","AEfloralwhite","AEplum4","AElightblue4","AEantiquewhite4","AEdarkolivegreen4"
"33",0.157543225600641,0.515422729536676,0.898169661404638,-0.392131876361225,0.445377539982065,0.600424358613046,-0.537083335086334,-0.982278589616658,-0.328760847764834,-1.00189044812445,0.158191506023285,0.316731139436513,0.526226847434855,0.374682069851875,0.0442763043576756,-0.851501151486969,-0.393136618676346,0.60802052312998,0.738970533244232,-0.63385442661161,-0.519538294785683,0.52635224177362,-0.965856708185765,-1.0037938954302,0.779888646418295,0.407709155643106,0.951231060926347,0.34437410806451,0.104413166394227,0.791382270208807,0.484134892998967,-0.827798731255939,0.207166135035729,-0.186743503439133,-0.365095475455953,0.3432138369713,0.43709379546725,0.47593142317806,-0.846811654877462,-0.645243449176188,0.421903330745591,0.123444292006301,-0.191578087373318,-0.651828481026154,-0.365053591818351,-0.295056562036536,-0.319417543236665,-0.633519716680984,-0.518796577180389,0.0062619025548042,0.0353674571555794,-0.454656930964503,-0.522393721610272,-0.0352951817940293,0.103287976757606,-0.64231595229242,0.209921375572911,1.15293543312247,0.598972928149502,0.391678430440799,0.464610361760574,-0.243548419297464,0.849409082030788,0.442138304254753,0.12941489407741,-0.45271844204772,-0.137859042227852,-0.381886156502052,-0.1150322745828,-0.143585931692271,-0.776390195368672,-0.160403138295765,0.274196463411403,0.207752726092327,-0.808167048036298,-1.32607920809121,-1.68393281616265,-1.07132550949019,-0.494378926955584,-0.571438653198332,-1.06604810580648,0.744295956153403,-0.438077810593482,-0.195400946706481,-0.734472806744136,-0.660949777021283
"35",-0.0146836637530108,-0.389672898076154,-0.438649691340999,-0.711674254132131,0.538079731418179,-0.669750553297659,-0.715741202076933,-0.787677514268527,-0.129948004221366,0.421016068284825,0.274435569817718,-0.325829686394951,-0.307958086266579,-0.732137713055185,-0.810340068558696,-0.746115996597361,-0.503673827873799,-0.929448806473824,-0.983829414120925,-0.7221218188996,-0.381053442764938,-1.60032091453193,-1.24680910300394,-1.13802340624731,0.992806526372727,1.02534033578656,0.833105476509183,0.0801647334302633,0.785907221839679,1.07535666157397,-0.0956835166190991,0.0468560201497179,0.387790379261721,-0.334683516413541,0.523041873445457,0.525332318088918,0.388205405915331,1.07894981366492,0.916532035971503,0.618677269181073,0.580561651240246,-0.508607056053237,-0.71797368902443,-0.231941736859826,-0.225224356969445,-0.28864998958311,0.644836392405192,0.2140692395679,0.296684507830146,-0.130885067514056,-0.711891164597694,-0.993701720624158,-0.480407771100526,-0.41936903620746,0.0275369859784194,0.151836201086735,-0.126582879762217,1.11275839253476,0.621915322725115,0.626744717856541,0.553200845782482,0.568563924834094,1.47978731351725,2.10526833553981,1.25442247992342,1.16449410365228,1.10440923873267,0.44224932557667,0.198331822669735,0.960515352462752,1.23744789668118,0.524270502130703,0.718314538996286,0.927560661108118,-0.364277825183435,0.261035065391794,0.53053110217487,0.501575432471287,0.945247208180048,0.840793238844314,0.922735422844557,-0.547998461219846,-0.210404276236639,0.644934171896187,-0.153537780687216,0.379338195482147
"39",0.149917997631184,-0.0328739429759247,0.743254570128775,-0.496335204463952,-1.19211715140712,-0.641471770794821,0.384554688331551,-0.264822322679248,-0.316754298294061,0.305108929927768,0.284269246225291,-0.263660244614467,0.22923877894289,0.797218014247397,0.733395029429179,0.146528507839584,0.532137180502658,0.0513635596024503,0.415357439902805,0.592099614906308,-0.327650256843661,0.435749410162341,0.042878127872263,0.440996275663556,0.814592615935052,0.466484845120531,-0.343829493434959,-0.453975073768331,-0.202837909847303,-0.415845288984325,0.564820066821184,0.759749279828632,0.509627395910697,1.1060599432255,0.510599580817579,-0.689290473471385,0.398873052803611,-0.159064161432099,-0.223425355029533,-0.411903717254215,-0.49952587572594,-0.938675160876807,-1.17374581308707,-1.07689991060302,-0.613925591206166,-0.553220332291724,-1.17578391920092,-0.710879387917878,-0.800943748044868,0.480536286435733,1.18624539825252,-0.182754720012177,-0.142985873704655,0.532174416639047,0.328281290308498,-0.0476758478557369,0.375478879343613,-0.442670348051888,0.33531452892206,-0.639650212851255,0.325898956177814,-0.586829689349644,-0.600497016042953,-0.84729381391735,-0.949639561762651,-0.6386818678837,-1.28453962550082,-0.925173248080005,-0.95834194028948,-1.32391236555901,-1.28522994765653,-1.06646909343579,-0.754776066710428,0.124359808785219,-0.341953371400657,0.336916195050039,-0.240193725329342,-0.273532018816517,-0.114525908315447,0.00666869641504089,-0.691315811775101,-0.610481321329148,-0.252681325497706,-0.53496891506008,-0.601380613320159,-0.179954974867097
"40",-0.0767301770231328,-0.0963140281864981,0.2627647232209,0.719323179133751,0.456644748638586,0.732366949515275,1.07074466212466,0.521480641500983,0.647839368998887,0.284745304080666,-0.0323733392007041,0.0812467017579118,0.647284992872219,0.953116711759626,0.0345770446057573,0.561272510728138,0.784412272022297,0.402487319882336,0.354922776952793,0.619898510443787,1.0217050592348,0.276254359967053,-0.0936222932794284,0.459406228427081,0.281220233618446,-0.469156796218483,-0.114827022350838,0.884363254736843,0.40860733179253,0.077381872014614,0.60381673538298,0.805689953067383,0.50438106667204,-0.670169833760075,-1.22897235822683,0.386357319738355,-0.44936695988252,-0.227904237657934,-0.58664289231168,-0.634552409572681,-0.895294441336679,-0.553134126677452,-0.678271069720392,-0.979827076826368,-0.355890257472208,-0.320288570136015,-0.431234646562994,-0.483508270474842,-0.459527491686468,-0.700826754701234,-0.733638008238228,-0.347117922788814,-0.604891200629224,-0.552641823803454,-0.237106928368729,-0.735804192918936,-0.343246094908798,-0.521402969534591,-0.454513146345139,-0.669836825073398,-1.04037614808997,-0.581185766402263,-1.27903518084869,-0.973707221555108,-1.16964776621845,-0.0194229402884384,-0.376536912207573,0.235452148617975,-0.0942813669960764,0.141618673016988,-0.084158347911861,0.206860561476304,0.583436368123365,0.232642455463313,0.236127368644217,-0.0745704128120876,-0.274826955574246,-0.439044649913087,-0.478834420689355,-0.0336235792718887,-0.363478584441314,-0.367253408758843,-0.165458027960491,-0.695123797029218,-0.58031236017324,-0.204438498494949
"42",-0.696502363997141,-0.150508770105132,0.0494445896731545,0.328296452335218,-0.893750647517833,-0.633885514720877,0.0516486571264624,-0.0834738203209935,0.251846767474146,0.628224293329594,0.438903856673838,0.241516362259352,0.156722292988772,0.565918086601903,0.40818831013405,-0.669718369249603,-0.452425687550813,-1.19607817143189,-0.387109020411753,0.778923875315797,0.935678666985879,0.267655030630707,0.160522179657479,0.585162213110251,-0.175084992529626,-1.04840423287504,-0.628996165275787,1.00527273843488,0.0645216547626429,-0.0103749983310325,0.219694759809945,-0.0301919879827702,-0.388007857482535,1.10243031232649,0.624693194051447,0.601079641648986,1.02900458521404,0.721401562896052,0.795656754647863,0.63712718682307,0.559661361150764,-0.748746743430417,-0.708736744871608,-0.694549709167373,-0.464135656257366,0.334206764355963,0.38504926109882,0.230930835986985,-0.326151936207938,0.648955127933044,-0.483159364165823,-0.283557669988377,-0.163295979775767,-0.323609799711874,-0.140320768582975,0.0629753206572884,-0.52090297852853,-0.319433519634373,-0.524731422727294,-0.582040824577623,-0.960243297341289,-0.73548308535675,-0.0966514355476606,-0.618998299457227,-0.535056897022784,-0.50004473750175,-1.07941656486932,-0.62404458098967,-0.115777225212072,-1.02856938991152,-0.0729614485725949,0.537454313676129,0.626616568490428,0.782442403674612,1.24239258854649,0.271236403355152,-0.0331361165577248,0.693244585552088,-0.443251666359835,-0.0431002321011534,-0.0630945602815397,-0.37972135268521,-0.402097053201717,0.264649445609233,-0.212283812681602,0.379752307031874
"43",-0.565353828962206,-0.106831615081317,-0.426647814986249,0.421885514912157,-0.824339013666364,-0.568918888283934,0.0242618751136561,0.305321523179503,0.205282826731012,0.755334408229614,0.537938699107704,0.298075101552272,-0.161335845248937,-0.217335189608565,0.410513897477671,-0.59040738973956,-0.415746357526359,-1.02986513397863,-0.584246895369605,0.750887401471116,1.02636401414842,0.425260242066291,0.749247879633855,0.602535982272129,-0.815435027560456,-0.154137730671902,-0.820073714858405,-0.251369000390316,-0.255840240536566,-0.188378951228861,-0.221335596473293,-0.143583596071293,-0.57362390966985,0.955271473676801,0.564023203157628,0.477032275291653,0.652394107480394,0.754123933783735,0.948292434197761,0.557913606542054,0.553975425551099,-0.0308635900650555,0.402930611668425,0.181509619020476,-0.0835408865877218,0.473508281316629,0.253914030479195,0.375077512154436,0.269854861430699,0.93566243456048,-0.462219894147045,0.588633383540562,0.340213574871521,-0.39957454208135,-0.125812526144933,0.230275398351782,-0.572875148594991,-0.252495140820673,-0.47473772970627,-0.454395781212569,-0.904939082114644,-0.358154166585219,0.305703907781676,-0.137221409035909,0.201909018803652,0.0302775915501971,0.0484808721628987,0.091847324223193,-0.261893333320356,-0.312815657815629,0.107818160397579,0.0592675268990332,-0.409393539405929,-0.56232526019401,1.05088010233525,0.124830469723619,0.555084041958299,0.756592215291638,-0.0822828493912066,0.024025886283077,0.268799689379677,-0.396900641309432,-0.332869840353906,0.147986336379759,-0.0442169157370823,-0.133446908930864
"49",-0.0989835490054329,0.100199401889962,-0.289977493369699,-0.59386374999677,0.626227095802018,-0.524503310839996,-0.784704623780501,-0.411196840296119,0.130084369344017,0.420383059330594,0.409891764345702,0.046706980097233,-0.282891874482575,-0.67019262665141,-0.286513599918832,-0.689373095531236,-0.466366717120003,-0.813357553171116,-0.747720322964314,-0.808462362198783,-0.361279690526407,-1.46652666334991,-0.511660277715481,-1.07827549826103,0.615495025405931,1.0878448299769,0.476066852830958,-0.541223470177523,-0.000412761051566306,0.19558465298899,-0.369463129663037,-0.113235653751754,-0.0658683483968253,-0.330610243237015,0.54024945166979,0.472620760771894,0.363576595015706,0.931698901858028,1.06892535942428,0.499908048153412,0.585284623814673,0.194991392008692,0.321719525520913,0.76360494560203,0.402060444830939,0.200530454576342,0.363487059724019,0.277284987181456,0.447648347519964,0.870782317627747,-0.0711453331354574,0.102757238513305,0.092413981124156,-0.497697996940447,-0.00901816822026949,0.403401676698882,0.0987838958938915,1.14903624895385,0.790265978404382,0.60313411832509,0.562797122289085,0.437311929521277,0.933358667323064,1.74755866396447,0.990292656011176,0.553803959389931,0.773789478684158,0.386753670821155,0.0163435484743869,0.444356260606635,0.75645396098445,0.220113792593265,-0.151265141296437,-0.499504670875444,-0.460376712143808,0.0593684430168381,0.496197563677728,0.516796483142903,0.44176295007532,0.378734324345682,0.70417173048297,-0.48258612819688,-0.500857754189403,0.30209009116122,0.0684385467813481,-0.160354203373617
"60",0.578849793502861,-0.339902450082449,0.773403154634619,0.68956402459705,0.15630956436283,0.442459157816749,-0.0985385553219248,-1.01362696616596,-0.998064129855215,-1.10455508826253,-1.39459397970877,-0.455645256134414,0.251335803199043,-0.0412380571035986,0.843102300854922,0.137668325873789,-0.523741014289339,0.292948619592542,-0.749497511638273,-0.768148037008447,-0.604230831546783,0.0184885183059018,-0.334968861181666,0.444224913740084,0.623884014378768,-0.417712209197435,1.27377704896101,-0.262743758207103,-0.158762654368793,0.154843870484861,0.705747625538668,1.2762319257797,0.738106090199502,-0.556839702376347,0.133982092276462,-0.692541571785573,0.799666328727836,-0.794312114833172,-0.470487627196872,0.21961964964979,0.225645941969905,-0.0344249689911139,-0.134659006636924,-1.08770118197896,-0.44096096313675,-0.896883859303553,-1.51001920475546,-0.563887649291482,-1.11646556895228,0.249165883420857,-0.28430152644607,-0.237019751801299,-0.345338504247879,0.666927853544332,0.291719764669814,-0.269125098430156,0.24148184593449,-0.742051792856635,-0.831899711637514,0.390891045142656,0.336617437318505,-0.284280254627285,-0.540452543861761,-0.817009708920336,-1.12391552140448,-1.23083587420167,-1.54774864641618,-1.0202792662793,-1.38897334420309,-1.20437685071686,-0.987426941743265,-1.09462083807127,-1.44879932640793,-0.645418111040115,0.185717195462334,0.425757374208517,-0.607140141406749,-0.0913608898414195,-0.348582073305649,0.161418631588836,-0.719645321125841,0.85786932853554,1.32461197550051,-0.418098625397231,0.0874397653310121,-1.1320295231291
"67",0.507971530847084,0.0444701379680026,0.548459158988505,0.449793062004235,-0.047372368137654,0.353331281009075,-0.343541994630627,-0.596742076522876,0.0695099976767796,0.0746796299698927,-0.422737997986786,-0.401116133420605,0.0294444148670509,-0.589847100175551,-0.634005761642361,0.400519833315064,0.49631303225994,0.239752919037043,0.0184955878078469,0.331253109157092,0.677558487775438,-0.136381697421515,0.0100911384083023,0.114278458111125,0.640753189096956,0.398947545188424,0.126779874952846,-0.306776333310246,0.614175087800294,0.0261396860045886,0.191943648840139,1.21232240621791,1.17124537856074,-0.241619741897884,-0.942218903268067,0.0685093916083306,-0.717088677934288,-0.296164307128537,-0.557838888937653,-0.410509004580039,-0.588733241574269,-0.563792286625199,-0.264952995114215,-0.28255837938541,-0.32503093570224,-0.802781058888324,-0.321261997964893,-0.561186371690667,0.342081923620744,-1.45259357427717,-0.798924490556018,-0.871550546992712,-0.575069030359784,-0.589907736678204,-0.783269841844297,-1.25359182432134,-1.30084968714139,-0.107532163544521,-0.576594146008045,-0.267627993848011,-0.74808339664851,0.315925186704738,0.986588310556291,1.33042572066878,0.694419402072445,0.692094356890201,0.149813537642483,0.283209047836153,0.748300258370522,0.902047604831614,0.533939293027873,-0.190394385471681,0.0802813276993652,0.505128454837473,0.433821780254741,-0.391891667661257,0.421563961403362,-0.173788528312258,0.868483714065946,1.02318587468511,0.720152980421327,-0.0050607854584832,0.272748059633403,-0.704196719526078,-0.20949162547129,0.278170869374306
"73",0.658521484145002,-0.0652907716688418,0.439387717007703,0.584986326740307,0.201780255442733,0.318465071467671,-0.743489545604706,-1.17120231704164,-1.1337408770642,-0.971643861586452,-1.4806817321428,-0.311558567822545,-0.109905566131235,0.467537686913803,-0.0813176666029233,0.33787357106575,-0.60342895853059,0.31639130193606,-0.820029551968142,-0.723611213448984,-0.580145212095199,-0.199324077678382,-0.340942735119539,0.471961549479633,0.152090061534934,0.10204468455267,0.904466857512051,-0.676471145554221,0.324076573514973,0.435545396399277,0.143865173333045,0.568973618873335,0.626843230329459,-0.542770969417952,0.0938962341893149,-0.559749521123982,0.314110086198913,-0.770321962104352,-0.364812818093144,0.451455000312708,0.270661404544703,-0.913270245751595,-1.6666140589534,-0.855429030699214,-0.508963031967542,-0.701021474778654,-0.214041697659074,-0.174225670107308,-0.878169828107078,0.460130023273606,-0.230732067748382,-1.13265520057759,-0.187613966269697,0.705138607208209,0.424726844356072,0.0449593484211133,0.260069471453479,-0.6463092982431,-0.796062951001703,0.529244417608521,0.402284964759237,-0.127986354834807,0.923102689231336,0.423068091568862,0.453910853082499,-0.14319190676038,0.0314283391884334,-0.516490541405146,-0.614563793320446,-0.0270001413087852,0.209712259303364,-0.631614254614549,-0.0200924068960871,1.09028364717472,0.370841979555404,0.52214846379049,0.109980848845773,0.393832229968436,0.233318547486889,0.321472211502492,-0.217098993059934,1.16247836608797,1.51065532091915,0.621240093071486,0.692585027351993,0.777263162987892
"74",-0.228849932583275,-0.825407238368067,-0.219132734051362,-0.685831554845,0.475007534684098,-0.604631023904014,-0.92836451982194,-1.327296448815,-0.199373979061247,0.419581060030464,0.22193605112199,-0.108646882247617,0.345265160184333,-0.601826998572892,-0.0176179639790987,-0.744092976618525,-0.62717921222792,-0.956776352073562,-0.804062941737963,-0.810395569582449,-0.403259908799148,-1.56831373662977,-1.13370348917812,-1.07281044744024,0.915231449385118,0.520652621474704,1.23444623335564,0.188067453591773,0.67586721416306,1.26144286307967,0.449491285977279,0.516654453390262,0.184268968187544,-0.386321702075256,0.584312720407138,0.351618933218293,0.893492014876151,1.00832385136883,0.964304952017392,0.345464019117617,0.512638020840061,0.122372506584525,-0.0314970532932238,-0.117908679172869,0.417300062883436,-0.37341699814357,-0.197389753320369,-0.19030019768991,-0.543753186689644,-0.357346554431332,-0.630060195087187,-0.507434829742467,-0.56739097376836,-0.501635427387561,0.605191758851415,0.00124237153533833,0.0125813625512498,1.09769220720205,0.555903235689753,0.496900786279383,0.596409929685863,-0.0165226128284105,0.986991252166697,0.531385169058199,0.451059217860267,0.759032961886581,1.04511366381852,0.681019483872622,-0.661298027699484,0.3815285521134,0.512117432031238,0.278599521607418,-0.201301812382665,-0.4740862760048,-0.524472564854793,-0.0679843261124439,0.14082357919412,0.314272900270112,-0.355275482356872,0.259017367441056,0.277551512497291,-0.608223135315913,-0.355551993057375,0.318107791166812,-0.428266164126246,-0.805126305666098
"75",-1.47242180887721,1.14524397833768,-0.487781958926018,0.907497920897881,1.07008826493164,1.23557299278902,-0.231397088437673,0.474883367857044,1.3409549912232,0.428106289682621,0.269861848862057,2.48136905225096,2.22693903555195,1.13766842629548,0.129677672920491,0.981528886857049,1.12281393250741,0.609946074375201,0.773506089434465,0.655260602197404,1.06465652421397,0.652557083541105,0.974665171321013,0.547628921683449,-1.01909383406273,-0.103521260894874,-0.977239221407452,-0.886132390167278,-0.270003387436126,-0.668115069141108,-0.198086099257853,-2.82088790554129,-1.89921715475037,-0.829926691443311,-1.33210005039259,0.840933410949007,-1.23601052242975,-0.870896714820948,-0.67758228314826,-0.979176218223649,-1.03786387187138,-0.257658617859777,0.236304147543489,2.150250547426,2.0029603734383,1.65742975651537,2.07076916325164,-0.39068102035679,0.645974872058509,-0.270942762235841,0.354227386802893,1.35499373999419,0.825588761854318,-0.717522049603925,-1.17450379116864,-0.713803475470728,-0.984402491292644,-0.398447274472931,-0.420159181897023,-0.645434237283148,-1.02174574193863,-1.33003110989157,1.13432754835096,0.529291419188583,0.950706713458742,-0.130560198255692,1.77971237877887,1.87021505954525,1.16280298798518,1.19277682300811,-0.527889284080388,-0.203159353368389,1.79569192542676,0.381934148968746,-0.775519081584293,-0.625228147282648,1.65743011731921,0.787705458901282,-1.74820278873439,-2.676942332372,-2.02698372849324,-0.379702801960173,-0.708018815014845,-0.573669880250168,0.620249394223557,0.907543910634248
"82",-0.0910934141578047,-0.439467003530819,-0.879261102597112,-0.787668555284945,0.618900113747364,-0.712991842603177,-0.741094128734966,-0.422956576920488,-0.0835221102357144,0.459365694389898,0.239990364179197,-0.0363650120254373,-0.314255572490545,-0.0302896826154935,-0.831309375270959,-0.680020089044706,-0.495230877193437,-0.95455792820677,-0.884172726563482,-0.753817391838336,-0.491230641216981,-1.4789393880665,-0.72012486616793,-1.10079641093428,0.361852161087854,1.05631005352356,0.346375926962025,0.225748290309448,0.54552252620729,0.857958954471084,-0.36132742319606,-0.31383499275583,-0.277594821787216,-0.453356453675776,0.397099288624613,0.594113979466639,0.327566499715085,0.882606065318115,1.0472658059913,0.634382551924498,0.633986859241949,-0.73052122786109,-0.784165691368154,1.63894448337545,1.40176984063806,0.107186851832598,1.08337397020315,0.466053936708581,0.592797448347469,0.982473446382369,0.613136716828747,-0.644729345950125,-0.146096194932067,-0.56347657460432,-0.1172447864306,0.208646803796283,-0.22217157762102,1.11212958180756,0.665719219991993,0.655807118004903,0.569070893409159,0.73430370410149,1.08214156344968,0.630136998882691,0.902857014050276,0.685864375786497,0.500178784075806,0.0775297801687487,1.29099620539601,1.39134976922708,1.07743738013813,0.786086477783723,1.13736100723124,0.819298804368473,-0.369320135626462,0.118572119729102,0.665626046024393,0.760701255453247,0.64018700042751,0.492120428891065,0.824556499923863,-0.58694743615847,-0.343997572363911,0.491862026391325,0.116732810631217,0.692064215917653
"85",-1.6239628954896,-0.86802751298994,-1.1557158383316,-0.865350415518933,-0.906493036952767,-0.461452619828093,-1.12423039445806,-0.818620321462699,-0.146801263555266,0.617528370001539,0.792956198755177,0.248732780578837,0.356379999199201,0.166342643838076,0.653706954798356,0.877365159069454,1.12511554222214,0.780780843736879,0.775206641228778,0.754539912548282,-0.527185376617309,0.48876089668174,0.860813508365336,0.599846614003889,-0.192078138417994,-0.247489819462055,-0.599210984884791,-0.410118532869487,-0.00542424978905712,-0.62857480773882,0.174168897485359,-0.341236584249287,-1.06894797645649,1.1194629444053,0.713260458800145,-1.24735870158412,-0.505848890688036,-0.548260305644312,-0.173915718691662,-0.627023601460342,-0.953252000073145,0.929022992966761,1.0008618802993,-0.0131722568460967,-0.0463860832901969,0.398478188645877,0.0450153918231151,-0.156603935306481,0.0668366555907439,0.596075380094856,0.875547781728045,0.747044366991616,0.569398208807316,0.991503562893371,0.855946229604743,1.10528521899583,1.0047397448583,-0.254627266762191,0.814792264988636,-0.564743565257899,0.666699073304424,0.112415666542313,1.39643819773097,1.04342099906041,0.954959455698232,0.867339640461568,1.18948350814724,1.3154016547199,-0.684458506469284,-0.812327690631995,-0.401718916427632,-0.124093004089851,-0.378710640292177,-0.556375171374112,-0.485847160254935,0.510600697042921,0.974396542518695,-0.284168839616158,-0.335989357045867,-0.400619257554787,0.0578054365589806,-0.481019910044154,-0.251801877685048,0.395590356105743,0.106088021986765,-0.086848526481568
"86",-0.713879165223385,-0.81807824094941,-0.557859972635903,0.393612915059074,-0.998028359840419,-0.651203221262284,-0.930601697188183,-1.25557815938296,0.0167057669253054,0.737732154402784,0.492164989337505,-0.338578681526501,-0.179546114394599,0.325045731498912,0.100807107521813,-0.663127205560154,-0.555415772813161,-1.01064805956272,-0.705320183294711,0.748908366953517,1.14565838679939,0.391011992650423,0.130695965358166,0.53594438203029,1.54385728988327,1.15866587002872,-0.279063826213847,0.110461333841415,0.685321718872017,0.987192485190357,0.27373977847745,0.503364979275588,-0.0701392320116248,1.00666441398767,0.716295980670518,0.482279565150339,1.01432734261527,1.05357354299444,0.789247165010227,0.589687078545323,0.551665789581111,-0.0146804184880053,-0.0659460390707195,-0.0505615354194775,0.339832735159821,-0.232082517636559,0.0511266404037652,0.0148105304324853,-0.377971895851317,-0.190212713878764,-0.842520606304805,-0.470021605360243,-0.34494288428804,-0.470612372567804,0.333212437565814,0.105845628502707,-0.575137350803808,-0.339644957693672,-0.513538729715762,-0.531831486978823,-0.96979419202146,-0.656026323081839,1.27442318331398,0.917645039781082,0.64212238797279,0.921785940516004,1.09208087804441,0.567778018231154,-0.717995973078645,0.245904796902353,0.66896929529462,0.213224769079047,-0.204653947804383,-0.229712035616135,1.27191594809688,0.151015532808138,0.558821533904608,0.347148155095238,0.292691213927411,0.775713610019583,0.578256467317516,-0.54551341889312,-0.205275433970254,0.529864941008429,-0.492397731791246,-0.382255453720112
"93",-0.159861718785475,0.368044968909431,0.368643314773899,0.725565394743926,0.161850519556933,0.499923445238678,-0.15479905324094,-0.362243797240211,0.846074598943747,0.402127848370415,-0.0654176921946533,0.372006753781828,0.959437448852066,1.12095957025411,-0.309247644851379,0.652335184018109,0.862630674285981,0.59683038549092,0.52473678321923,0.587217123783083,1.07685556696096,0.336669942813111,0.0202280976587844,0.420920924124256,0.278844783237695,-0.350133701857508,-0.17536049583347,0.0450382109983068,0.481118383633555,0.4322915345917,0.353179998520792,-0.103088902153305,0.261860976382028,-0.145139507896915,-1.13798833638301,0.545859800119184,-0.844507658504411,-0.349488656696057,-0.45712976949905,-0.615956351096767,-0.823142677679799,0.958575643427104,0.0843770069188031,-0.773804449605515,-0.328049323895356,-0.0726832748363148,0.469144489512783,-0.505550015544375,-0.00594424232588557,-0.645848013962555,-0.822386884875872,-0.367019769042253,-0.406793100613261,-0.719941521399668,-0.668918022574136,-0.792562206988215,-0.408547221928793,-0.418653020109259,-0.61036233870536,-0.622545254791883,-1.07471939702963,-0.871515120569193,0.562879062808671,0.460786864202739,0.210641594430021,0.532717821411193,0.803517891113632,0.693078091455558,0.74089681505526,1.06066418367138,0.335093251947375,0.135971398292153,1.10721170499591,0.668222759282065,0.194254012090925,-0.267839296421655,0.54901538578491,-0.105410504420317,-0.133258968110205,-0.540206924215689,-0.687781356252585,-0.480583084730496,-0.174564802896845,-0.455208960520109,-0.30010799167709,0.205782067605005
"94",-1.15972593181601,-1.31507418580141,-1.27421064053889,0.378603755110327,-1.01462278357455,-0.623594354223656,-0.480860180922678,-0.337073783028936,-0.414929610355382,0.682581935771037,0.557540699858646,-0.288133934804476,-0.342350518744034,2.05175666660034,0.57212598197763,-0.605330968584257,-0.437464895854262,-0.974285934081854,-0.495378009920595,0.830584172875224,1.0436509782492,0.341298977465216,0.415946000500083,0.623731462624208,-0.520919476332774,-0.370075302059634,-0.843403404501545,-0.0504422513465296,0.201292671762002,0.189690127285152,-0.00627884190412408,0.0217556459042367,-0.824321403290339,1.16492845786231,0.618019602869984,0.518317631679319,0.934187423823635,0.780850247969381,0.758296433849463,0.762501636790938,0.578875904558871,0.821420512538592,-0.0731628385008086,0.68960914549004,0.771639429715998,0.0982626771768711,0.194029326133323,0.332424707851436,-0.143996213621801,0.726240213916875,0.753337774616908,-0.00960907536537412,0.327952452382402,-0.325973897956541,0.405651370722029,0.746314610661695,-0.0161471976798656,-0.400507046986932,-0.330330390407991,-0.459870957627409,-0.795618311676595,-0.544136588911028,0.522427888831836,-0.128836034039782,0.346991433330008,0.123625682440035,-0.155724696868708,-0.269937829170691,0.149271292834236,-0.0153570665036689,0.0835349928187052,0.0180200755495555,0.352685611953941,0.829263648483332,1.22942678147357,0.393548433447124,0.483705213210878,0.78687969017149,0.203751560958625,0.387472783757385,0.53036779405442,-0.37435953540896,-0.29124313726355,0.809078907122509,0.0786360130243223,0.833309166212669
