"","MEgreen4","MEthistle","MEcyan","MEyellow4","MEplum3","MEblue4","MEdarkolivegreen2","MEnavajowhite","MEbisque4","MEnavajowhite2","MEbrown4","MEorangered4","MEdarkturquoise","MEpaleturquoise","MEhoneydew1","MElavenderblush1","MElightgreen","MEskyblue1","MEantiquewhite2","MEpalevioletred2","MEskyblue","MEsteelblue","MEblue2","MEdarkolivegreen","MEtan","MEnavajowhite1","MEsalmon1","MEblue","MEivory","MEmediumpurple4","MEdarkgreen","MEcoral1","MEyellow3","MEplum","MEpalevioletred3","MEpurple","MEyellow","MEcoral","MElightsteelblue1","MEmidnightblue","MEorangered3","MEdarkred","MElightslateblue","MEdarkmagenta","MElightblue4","MEskyblue2","MEorange","MEpink4","MEfirebrick3","MElightsteelblue","MEgreenyellow","MEdarkgrey","MEdarkseagreen2","MEchocolate4","MEskyblue3","MEfloralwhite","MEplum4","MEdarkorange","MEmaroon","MEhoneydew","MEindianred4","MElightcoral","MElavenderblush3","MEdarkseagreen3","MEdarkviolet","MEdarkslateblue","MEtan4","MEmagenta4","MEsaddlebrown","MEmediumpurple1","MEskyblue4","MElavenderblush2","MElightcyan","MEsalmon2","MElightpink2","MEorangered1","MEantiquewhite4","MEdarkolivegreen4","MEblack","MEturquoise","MEdarkorange2","MEdeeppink","MEcoral2","MEthistle4","MElightpink3","MEthistle1"
"33",0.015559973165198,-0.0289240653668233,-0.0861840097842231,-0.126015410768046,-0.0488646660284143,-0.138307245512277,0.0354285623585461,0.0754216162421181,0.0484437377270634,0.0666928381264191,0.0481859506618328,0.0151042004070296,-0.119531148356479,-0.0570922659361124,0.0797886499901657,0.0968942495136018,-0.0942858156113832,-0.072464282077767,0.0656675171873516,-0.147994496422655,-0.13750545880866,0.0500342678122352,-0.120589182393797,-0.10879001313477,0.0610723606779293,0.0718313116141585,0.0703239863316617,0.0924762136569134,-0.10214470771291,0.096256104764358,0.0497588186719898,0.0335564463186638,0.106668923717763,0.143626274152775,0.0290938515472464,0.0367768822548844,0.149167024377541,-0.0283086156782719,-0.0485261297030836,0.0631897353508399,-0.0678006545795888,-0.0776304900535924,-0.150910991993498,0.00617957037619707,-0.0314596559663209,0.0335816137310314,-0.0838440087712809,0.0325378799303151,0.153481245518431,0.0815080190427456,0.0685248852138852,0.0641474336285971,-0.0398021496107949,-0.121584949398678,-0.0585853974540715,0.104375602520944,-0.0600302041464188,0.0633733655918167,0.0910623800818859,0.11411026590897,0.064285537166991,0.0147379775703944,-0.0672982963013301,-0.0217896981435751,-0.0567426145411966,-0.0231640766076954,-0.0225178347330119,-0.107341603091528,-0.0295880753339532,0.0376658261210139,0.0300594682433744,-0.0814081360985147,-0.052275649182367,-0.206499169738012,-0.232961581115924,-0.158651578867441,-0.117096787244049,-0.0917167470233998,-0.122927301905575,-0.0980950843354018,-0.0545234996044211,-0.0443571900567357,-0.00286873990792052,0.00197359404234508,-0.0657336159488958,-0.0974239846952181
"35",-0.0710642018509161,-0.105510439933655,-0.123208079868608,-0.0992217854770026,-0.0207367249241849,0.0593895434301682,0.045467237659782,-0.0570100855620476,-0.0494668305409098,-0.0371298115984513,-0.0945008308888795,-0.149317161976051,-0.106887931863239,-0.0709665991702915,-0.124390413886115,-0.137868375868451,-0.10919109641102,-0.0532672493859017,-0.209949542135509,-0.189120426619401,-0.155878779319859,0.0758152279985077,0.133450604383613,0.102800494141614,0.0869364536877242,0.0532794992478055,0.146103224175209,-0.0188083628645583,0.00621718504918414,0.121108033321434,0.0116150779217972,0.144106688160225,0.144779615063018,0.118941069708184,-0.00106527476400898,0.0604636627294557,-0.0723855904496687,-0.0459293672188805,0.0750333056052481,0.137906082510644,0.127048118800333,0.118505870636676,0.129081695475005,-0.0684679814938151,0.0991792783903836,-0.00366028587185554,0.0204434713289648,-0.015440474426424,0.147909667141655,0.0982115408891157,0.103724872319303,0.0777581967419842,0.0822095523177144,-0.049806708491389,-0.106576177524491,-0.0759129477403843,-0.0320641193842891,0.0798797094915466,-0.100192316981503,0.196949155799926,0.285054464443204,0.189390904726808,0.183967826290372,0.148625946033166,0.0691166412523417,0.019420563860661,0.137610219875867,0.173870154663161,0.0825371000765787,0.103373980458407,0.129225821227207,-0.0301174148364791,-0.0375844536823102,0.0483047116263575,0.0760822912920631,0.0732113791187601,-0.0232743652339027,0.0544395590320105,0.0431138878820903,0.0512721320632465,-0.0492795686590452,0.0905697899057627,-0.0151849042087627,-0.0920546673630578,-0.140552806772196,-0.0868609095629671
"39",-0.12462051538127,-0.169620156879347,0.0657056409331292,-0.0348960907336545,-0.044117896704086,0.0474995755620779,0.0390576437685756,-0.00276941002728302,-0.0350344179304049,0.0300137511783207,0.10393624193366,0.138461255565669,0.0252268997651489,0.0781121677385598,0.0103621809707049,0.0496320847969504,0.0899924899162487,-0.044229614164423,0.055595003014177,0.00510681776241919,0.0616568382670887,-0.09912637665569,-0.037165723174746,-0.0677256010184426,-0.0713391960823986,0.0671550055520421,-0.0211026424392343,0.108109868142605,0.0970257693305142,0.100652914835983,-0.0651506069561949,-0.0329844717072288,-0.0558095099266691,-0.0457802930714063,0.0249201904591669,0.0906348739516571,0.128173922103721,0.150563397124138,0.0719290183228567,0.0672512136432786,-0.0163208250236267,0.00169717439067287,-0.101316201536011,0.0829342992482567,-0.0859320710966673,0.0450661292499269,-0.0117090249271296,0.0535021538417861,-0.0604870540680196,0.0481682569359562,-0.109795752926396,0.0442997310685114,-0.0849177741530147,-0.054863072722276,-0.0742463903862441,-0.0846834287278661,-0.0361064373619952,-0.172850170631527,-0.0936538305755496,-0.0780261195809965,-0.1154914420406,-0.144377640801935,-0.0959817894888286,-0.175462428170495,-0.142675921410576,-0.141856404568258,-0.18868217906227,-0.178436356248093,-0.183874752817487,-0.108373535794674,0.013777091717204,-0.132444764405046,-0.0893043862538789,0.0460372448835934,-0.0333391215313352,-0.0388660912131837,-0.0912861409006139,-0.0293980399079121,-0.140785246261255,-0.149335901981321,-0.101439679640351,-0.171457950302522,0.0638465008458193,0.156683221178028,-0.0281119630921094,-0.0331766163861962
"40",-0.069810836589808,-0.0989469791316402,0.179999859804706,0.0651336818397983,0.098047942321052,0.0422215390495315,-0.0016687530398187,-0.0158919125734941,0.0101509485819573,0.0821836551630452,0.122991356094379,0.0120108260620641,0.07978091037759,0.116452171792497,0.0556610521994381,0.0658426082976728,0.0904780881625374,0.139490178413842,0.0394426487855751,-0.0124308163686791,0.0636794706297262,0.0571477075601319,-0.0849918298871362,-0.110561912092297,-0.134336321613142,-0.0659735963671394,-0.0351278695516326,0.111066426352798,0.102232317143942,0.0385230918213932,0.126319163904043,0.0732587923331612,0.00998628250266157,-0.0146126853808875,-0.0143258248837693,0.084490551226182,0.0458082836402095,-0.0970077919005558,-0.17689076782639,-0.070455366214365,-0.0621325410900296,-0.00364918772536471,-0.0506316396031248,-0.0909474438400358,-0.118962551262206,-0.0441022428169104,-0.115603982345695,-0.0492925997540948,-0.06923260151678,-0.0634227009948855,-0.111542569938256,-0.145726465639912,-0.0856357486608504,0.0351326204335137,0.106207178399496,-0.0512432830054915,-0.0247310769214808,0.0659068395990104,0.111705454086301,-0.170886107088797,-0.132159878467706,-0.177099439270532,-0.00319912493163096,-0.0531060691365897,0.0330027562150626,-0.021127143572357,0.0198422314975984,-0.0144960850496028,0.0356191652025607,0.0802580756292969,0.0323960925019844,-0.12045070194917,-0.0517277689701998,-0.00662583743099948,-0.0407913122902831,-0.0612858267792478,-0.0933353772889288,-0.0299903839364255,-0.0941308315129981,-0.0879901655885621,-0.0602286241081667,-0.0665127801592142,-0.0990902718940078,-0.0962934386173646,-0.0522120006783968,-0.11171640992495
"42",-0.104815936238616,-0.103532041888281,0.0136441291638986,-0.0108718027197887,0.0383139927632328,0.0875818070668658,0.0633385046853109,-0.0205414798631613,0.0337823699892209,0.0199175773562087,0.071893491028478,0.0725043052504216,-0.0973307405749316,-0.0682849749129511,-0.157090570872013,-0.0592739719256054,0.114352777816179,0.127079333815087,0.0358440649519351,0.0238204479399111,0.0784818766894819,0.0847209894729158,0.11643431689914,0.10143206289305,0.079297945190128,0.15141314442985,0.0977747058937828,0.0436168662789564,-0.0044089934437271,-0.0214672075220425,0.145500170451591,0.00325229767809979,0.00089352021747632,-0.0899157881825353,-0.111627511871942,-0.0609436563251371,0.0145468021963804,0.149302192027237,0.0872596664971001,-0.142068494083819,-0.0592099671597347,-0.00828692165098356,-0.0106333588027876,-0.0570133590542099,0.041505407951115,-0.0239020670221246,0.00562731094903696,-0.0752359958878673,-0.0464754369343019,-0.0776754288682984,-0.096883735562538,-0.134342134263818,-0.105856560613083,0.185387631853796,0.0514365594103639,-0.0549151930896777,-0.0584016561006797,-0.132594190448996,-0.0916219667079596,-0.013488015741727,-0.0824696490484727,-0.080538042437451,-0.0750475820890212,-0.140699830274023,-0.0977817983809021,-0.0178353519697051,-0.148149714593287,-0.0130009248174573,0.0942710332247519,0.0905621929473014,0.109352336221617,-0.0852826823965387,-0.0685903931445311,0.0328055034053629,-0.0013754858111057,0.0989978338943465,-0.039416775631043,0.0508674937934039,0.0369036035601379,-0.0568999465991547,0.0529110312052379,0.0491481613798495,0.0917572274313155,-0.0668373847763792,-0.0403910856054355,-0.0348415119912184
"43",-0.0116340021673891,0.0543077281789867,0.00168004490016804,0.039298892273215,0.0317126953006513,0.103199283165383,0.075109563996992,-0.0183532970078832,0.0427328184088078,-0.0207229669572093,-0.0263154846133924,0.0719093288436641,-0.0855802390444636,-0.0636609299915001,-0.135750008399096,-0.0843463058847604,0.10839971847855,0.140576438235094,0.0525816601024598,0.115682569985735,0.0808935364952181,0.07247609044184,0.136887774896646,0.0939767696759716,0.0811514501104464,0.0940736175491724,0.10086902763631,-0.0444017817246494,-0.0179978296840132,-0.103494855731245,-0.0368780021986459,-0.0516486177784612,-0.0256960466840005,-0.123531488838435,-0.0937163768135086,-0.0950170217751505,-0.0701611963152324,0.130939192709451,0.077499183575377,-0.0197772382968819,-0.0130049345551407,0.00101024084800792,0.0377693245192963,-0.0673069979878126,0.0245981428267138,-0.0253703390273047,0.0335939109059744,-0.0815003671223539,-0.0345095479639935,-0.0699897077443391,-0.0769996576067956,-0.126871277769189,-0.0530154307721417,0.161114581343639,0.0633308394955127,-0.0557635221942437,-0.0481288374831982,-0.120721732102632,-0.0839899820392404,0.0405886113316171,-0.0186059129442935,0.03237857719589,0.00504467949404284,0.0122255415472226,0.0181969353296354,-0.0343993924974918,-0.043840232238101,0.0130544641528356,0.00809119621817308,-0.0574839602580758,-0.0786476330554992,0.0221965751639484,-0.0156703691889458,0.00946007168702277,0.0723437768744281,0.11078584578782,-0.00276136987320673,-0.0167333459695139,0.0653214287210766,0.0485923578210361,0.0809078582295548,0.0377020574200684,0.131450063585256,-0.0622373775578526,0.0830494588299561,0.0642699465275932
"49",0.0238038501552355,0.0467741950296318,-0.134441558453715,-0.051361741613642,0.0190704094475597,0.0595051724987922,0.0612205509145082,0.0140568412457822,0.00618840959024988,-0.0333184905049139,-0.0847977914279263,-0.0542638714720394,-0.0999928605496214,-0.0685763420978937,-0.109597936081239,-0.108010274216226,-0.118795466124967,-0.0505208052365652,-0.19647705052149,-0.0778293737863458,-0.148844053636962,0.0679132558238672,0.156793517705102,0.0860365966614803,0.0856370993594463,0.0504929660914216,0.127301987146306,-0.0703535006210999,-0.0127217952738472,0.0716208709851389,-0.0785921643665032,0.000541377535387318,0.0266090902585909,0.0675841314428931,-0.0122620452236299,-0.0129753431571239,-0.047047284237291,-0.0453258858127573,0.0740032769287021,0.147201091932317,0.058803302264867,0.0541815980573179,0.0983661068836463,-0.0796425673155386,0.0418530074310379,-0.00875470704962245,0.0617336400452252,0.0168835435160141,0.15298408643552,0.122562064614235,0.103157772462722,0.0794256143446063,0.0628454903854933,-0.0619690668963626,-0.0910371476565437,-0.0670228572193974,-0.0718374361904598,0.0913164202988923,-0.0789656936937422,0.125540447724131,0.240300018648271,0.15215337446166,0.0878444380361158,0.102379030422756,0.0620437045470263,0.00356517048254908,0.0639412962471246,0.104645187866622,0.0334681201161261,-0.022454653085666,-0.0703090531251152,0.0936356042109426,0.0601554117582137,0.0246458934736758,0.0729680186834645,0.0774039809520112,0.0157815279373778,-0.0214941162461626,0.0574316294432594,0.0811460726375319,0.0418082034116928,0.0547528293271648,0.123937590820634,-0.00764244753787144,0.0158428053971064,0.024421994132479
"60",-0.00712423433149797,-0.0216874808423017,-0.0175177268399738,-0.12925818304543,-0.152281493729487,-0.155951841763246,-0.212157468982188,-0.049789537994222,-0.0649556026662209,0.0343537320321648,-0.00571362855201655,0.160798153559339,0.0236827059481266,-0.0769812274432323,0.0400651180602851,-0.108092160328408,-0.110146978633222,-0.0834937250724655,0.00833468415110458,-0.0506771675484175,0.062479201855753,-0.100178162251822,-0.0667093111773595,0.0325548751990917,0.0336638628648574,0.120884677519567,-0.108870209699237,0.136421228809369,0.162810190105329,0.0800186365287197,-0.0351076086577964,-0.0259827624903683,0.023088177927189,0.190522634230278,0.0957600963682156,0.129426671492125,0.130309564251769,-0.0763623124630764,0.0211762007308068,-0.0512025382408548,-0.0448639612385418,0.0246719165850536,-0.104170514257556,0.1052372633733,-0.0754504406600861,0.0574566084145295,-0.047454926854782,0.0306279062123213,-0.0970534340786148,-0.12301233552214,0.0634272455476883,0.0469181003224239,-0.0415862769926099,0.0307296461799505,0.100257422133396,0.119375565741592,0.191348197579558,0.0218186439937301,0.0635388993421702,-0.0709189096584983,-0.107853839037799,-0.169917862200564,-0.190163555473374,-0.213754416110445,-0.167849884277115,-0.195887418524787,-0.169853763986931,-0.141148842130733,-0.188911073196914,-0.207454313061994,-0.0888877670635101,-0.134538200133288,-0.0668790097759189,0.0565842226708784,-0.0805356339497857,-0.0110041014067405,0.0123684151041134,-0.15913317992908,-0.115642939039922,-0.199237149966051,-0.161971283276902,-0.216428236446532,0.0320275318496279,-0.0406334868450724,-0.037819738265039,-0.0713929896590098
"67",-0.0652077762617696,-0.039992961005398,-0.0523694855058421,-0.0771343984929232,0.00600098740188218,0.00986141223124689,-0.0524266302686408,0.0081772532697378,-0.0581748245559832,0.0028889192323197,-0.075926889741639,-0.113593880399971,0.0626573758978428,0.0757633015408078,0.0321723788702812,0.0130959320928104,0.054203897397702,0.0917626304110015,-0.0169027838142835,0.00203274073834286,0.0186552328036867,0.0109189098332089,-0.0814548905868108,-0.0708435317833717,-0.084604529408122,-0.110267474866265,-0.0389830579017733,0.0349255064033622,0.152791293138519,0.0803208077565736,-0.0400037042711754,0.111330360826766,0.00356729761806111,0.0139284404067238,0.0801348593772121,0.198044176578489,0.101486063304886,-0.0316727009554599,-0.135632452723619,0.0558163932005745,0.115587422138681,0.148922942804745,0.105398334533482,-0.0943840776691473,-0.114765791660048,-0.132034221946949,-0.198787548120625,-0.186062593674005,-0.0148482396471693,-0.0807419550512473,-0.0434606821829119,-0.100570630691153,0.0497471354854598,0.070591333916878,0.0694170408003191,-0.00684633720776491,0.0374664171194984,-0.00648437282941891,0.0553058978845107,0.137877961545061,0.177552445496885,0.106202323295016,0.109650417385162,0.0173530142928654,0.0375621346262975,0.107940022486223,0.127094950326781,0.0706529479557334,-0.0386542647032421,0.0100409211117221,0.0721348744149476,-0.0352160005852304,-0.0504208067534015,-0.0543799430136525,0.0556424681090889,-0.0258869655123461,-0.0382021060351006,0.0378507505356917,-0.0982228882495252,0.0568500840546009,-0.134644718513123,-0.0490641544060221,-0.202847052197588,-0.100955154111959,-0.125411768511274,-0.10047407071201
"73",-0.114732815543391,-0.240854058644276,-0.122049785096016,-0.148166165532476,-0.179519832384478,-0.136477387583324,-0.227071442394124,-0.00772770541171304,-0.0449050908136429,-0.0127707579882589,0.0609476034685895,-0.0120504401592421,0.0474977138254865,-0.089576191893217,0.0414380508187671,-0.116056208077991,-0.107071222046609,-0.0815780424261279,-0.0179792536864446,-0.0503449244931523,0.0629074899122075,-0.0807555047573789,-0.0523942595070913,0.0714386998680959,0.0431789505055298,0.0467630078973258,-0.107037967081426,0.0333445536794764,0.0726818579732035,0.0153164994848577,-0.0956142297288123,0.0648600143135546,0.0609561446835511,0.132973686132207,0.109123559793991,0.104715053068219,0.0750955555171116,-0.0717386372164192,0.0175574258135964,0.0195008181979433,0.0336528904664031,0.0463769582227543,-0.0337617395142421,0.111725741773618,0.0929068341681926,0.0859966414789734,0.00236058156912496,0.0345340784063315,-0.0869980409568034,-0.120670231693996,0.0866929545974812,0.0557289930468722,-0.0197398521486871,0.05392977664163,0.0865400607841491,0.160859196390882,0.21741642764537,0.0314294210394813,0.0479928628711302,0.121674895577516,0.0545862316765385,0.0669681638409457,-0.020498276864136,0.00279954592775976,-0.0840295878589988,-0.0905425739859063,-0.00114040276636948,0.0313202078084538,-0.108840906601993,-0.00215753088500185,0.156984400271026,-0.105381171484711,-0.0737053119168535,0.0725846138073288,0.0134189355239534,0.0587943978602098,0.103612565808899,0.103873385116171,-0.03673423225632,-0.15757254756906,-0.123525387374355,-0.034158705830066,0.0632940750673868,-0.0325209003028635,-0.161039754371932,-0.0420615018357225
"74",0.0132707810384761,-0.00480449805192193,-0.158314996157049,-0.170307857836219,-0.030492769119594,0.0566722505294669,0.0347499749022738,-0.122221698772562,-0.016094597459953,0.0462874342471087,-0.0775933276044318,0.00449917542290802,-0.106529015070833,-0.0894968460026798,-0.128159037186523,-0.113231828646198,-0.118328678770389,-0.0551148158087192,-0.207801436373907,-0.171628092985949,-0.146761452312905,0.0519957892170108,0.138590959533391,0.0576942222927528,0.0759326082991313,0.133232572099564,0.136284675419406,0.0831374059691084,0.0677733664480111,0.111196258213194,0.0272722304780543,0.130415326739957,0.170331438489372,0.185259343521141,-0.0294508005433159,0.0338752226865698,-0.0258545764026165,-0.0522977680313635,0.0811123556956642,0.0691808619536084,-0.0481412374018322,0.0382477381564747,0.037092268570442,-0.0795353469777458,0.0424912462527118,0.0961548016205062,-0.00408000411269046,0.00529746022775518,0.146578522730931,0.0875274930213135,0.0830038257424839,0.0832536808658581,-0.00506236402202309,-0.0780225621711789,-0.102735171466856,-0.082747186143085,-0.0523491108116179,0.0702743285168461,-0.0877897163135589,0.131405957823361,0.0701887407058546,0.0673608183720853,0.118176802545009,0.139570865162299,0.1060436313709,-0.100726252946081,0.0544145029329848,0.0728678613663664,0.0399013581472727,-0.0310542611630798,-0.0633512478297595,-0.015527454136085,0.0583887337066229,0.0094609408553836,0.0266280949761952,0.0466161346802303,-0.0623075523085471,-0.111961781735373,-0.036337615087108,-0.0998035241364475,-0.0634411245783474,-0.026376753469107,-0.0514552628237956,-0.0835197265916306,-0.0742515095819366,-0.103380930357715
"75",-0.0388391271195473,0.0376429447621313,-0.037316609979161,0.0605774903556796,0.215191050151339,0.0652158700014138,0.0422018146134624,0.163538297714108,0.366272388999272,0.27908593120787,0.143655632735469,0.0231553642100905,0.136076693817231,0.162019496332152,0.0812967274379144,0.119089391696012,0.0973174952522969,0.145099929720713,0.0914020841794332,0.146110889060681,0.077204617623417,0.118881700012577,-0.0914439495939559,-0.14714007425273,-0.147728195537849,-0.184020700215529,-0.114098709508039,-0.0301202729522108,-0.361252787576613,-0.122266696739053,-0.127404020323513,-0.0250320187907451,-0.0923699759678038,-0.140450438129255,-0.245611511812057,-0.318953400854809,-0.0938230308849267,-0.115919843196924,-0.194703758767047,-0.00941736594008635,-0.245340575801973,-0.380965119593664,-0.286819421643411,-0.119506409990588,-0.096194301463996,-0.202976515199096,-0.111408551105653,-0.142580680977954,-0.0477488861766355,-0.0645391759276785,-0.0989327368289827,-0.138666795093483,-0.190633503736446,-0.12160454161965,0.134649499564485,-0.0520500015897029,-0.101011617924368,0.149502826015531,0.179096322722612,0.146813170996055,0.0724267804538299,0.140750655336641,-0.0294356675060421,0.239698641152952,0.297773392677144,0.168144929728846,0.169053185285081,-0.0751322257938193,-0.0385322020829091,0.259956695742249,0.0546171177946483,0.26570211449622,0.292490848298947,-0.0742563162824155,0.217776410658187,0.117005802920203,0.0907774112786051,0.124793599343731,-0.0674712817982885,0.116581407694994,0.289853638411513,0.292246151344474,-0.0320007615003304,0.0437822092614345,0.194094139851422,0.150496659726658
"82",-0.101665600074745,-0.110104570113375,-0.12468066942968,-0.0517044137647439,-0.0102412722630251,0.0628585225824293,0.0391573476372608,-0.0662484829816544,-0.00758132848587004,-0.0385396648484718,-0.0044136796411421,-0.15599038836692,-0.0994595330157888,-0.0690099078304852,-0.128630373874329,-0.126093106137504,-0.114200420643291,-0.0680300062693712,-0.199673932433057,-0.108636129035504,-0.151481755573532,0.0849008900634474,0.151989544479986,0.104291931919245,0.0939348179431017,0.0424023354520604,0.121295673579284,-0.0691323250517459,-0.0400204227709933,0.0447231443275476,0.0306127974078468,0.0955621746194308,0.114534304058801,0.0502613826981796,-0.014116583583474,-0.0472241340312967,-0.14407492909111,-0.061203607821345,0.0556659644367716,0.142166887653036,0.0858840817527611,0.0727084773868354,0.115703567695261,-0.0871853943059048,0.0747152701417097,-0.0222791072379319,0.0306939620605259,-0.0309953282290318,0.150258707966611,0.102886618266943,0.110746846156398,0.0793359896506548,0.104207742246849,-0.0541269958607301,-0.114660656743533,-0.0816687786344359,-0.0501480329604938,0.0901569981641284,-0.103182252765711,0.142163086068602,0.0835804394335508,0.139004303856964,0.110890335944264,0.0656764894489997,0.00255184584005816,0.177122683693653,0.193280978181616,0.15160897220399,0.135306644517772,0.163909558093893,0.112555822861868,0.202086519053516,0.206280120781652,0.0372749095263303,0.0959880152338513,0.11074050769569,0.0173833850692409,0.099010856323317,0.0960347283868317,0.106998502874262,0.0247753229970108,0.152837562447084,0.136345584635186,0.0833798521208478,-0.0898602738904735,-0.021153128067888
"85",0.125191352520176,0.142859394591284,-0.188256710038737,-0.104682934025911,-0.0175306912322271,0.0851099387586245,0.107201892895584,-0.127467597693412,0.0387070733680366,0.0452712736731814,0.0219578772495116,0.118976151979621,0.12607828093788,0.156401003624707,0.103694203800315,0.105211649068947,0.11028486573066,-0.0697393016493217,0.0589748470465463,0.128611119627728,0.0819884786674671,-0.183555629054338,-0.0306990008992563,-0.101906955530886,-0.138532050274211,-0.0731083383408854,-0.0742876960828918,0.0295893629639067,-0.0427154968615151,-0.0194505434043447,-0.0572235386027569,0.00336001761145463,-0.088072266769701,-0.0888668418524534,-0.261710006215928,-0.177523722701338,-0.193389032074685,0.156405639863432,0.0976422406149326,-0.0364178377837213,-0.0471090763136627,-0.0593725956932211,0.00575878155788036,0.15700776396708,0.080234940940511,0.140906136747442,0.17096466591924,0.140872937963744,-0.0332093249794597,0.113273066412427,-0.0959182256563663,0.0915588517915503,0.0173926723611956,-0.0727891061562969,-0.129794581717143,-0.0669060136405521,-0.0375753701033917,-0.131187588121162,-0.0663015307981282,0.184105399333765,0.140880471916549,0.136761462821415,0.13279141536494,0.161353291611682,0.20803696918627,-0.0990145801853237,-0.113583323865606,-0.0552337829436326,-0.0237509557500777,-0.0566047902413365,-0.0781314538235105,-0.00339291853303917,-0.0115756999713403,0.0747446453942551,0.128195189170953,-0.0418104240531587,0.0158308470284469,-0.0150912136133778,-0.0315818966268452,0.0104538467799562,0.0682752793550599,0.00577126854112239,0.085606216227324,0.115958490061907,0.105284705279865,0.100486470205977
"86",-0.0038228523621058,-0.0110476716300108,-0.158079654032883,-0.15879139971406,0.00148318432316561,0.100653062455222,0.0711737035391324,-0.125027977156909,-0.048060952813403,-0.022754775139935,0.0427055868292594,0.0195784122969261,-0.0956749718325584,-0.0834557093050735,-0.133904203113446,-0.101702338071283,0.111973003596636,0.156609402761864,0.0456288385695196,0.0219130172179509,0.0710129205978949,0.0714972853629912,0.113885324607683,0.097324137805287,0.0796831943993812,0.148458487431365,0.140309515974077,0.0511666584539233,0.0649739626023685,0.183840408514958,0.0177306757539286,0.124337374657185,0.132476824841668,-0.0434183602269691,-0.113206212249409,-0.00886638969942657,-0.0811218002500513,0.138507753981348,0.0979766677372825,0.158143832373362,0.0385985915356013,0.109827929533338,0.0798150884527484,-0.0776636710902305,0.0889512724386487,0.0556816453336453,0.0132471056803741,-0.0817666823565616,-0.0462658931892943,-0.0757885234595754,-0.0902713652481085,-0.135736463275386,-0.093946133571907,0.190822359987736,0.060296660762751,-0.0762310416036581,-0.0279009868481075,-0.145015982448344,-0.0942318628959442,0.170483696077998,0.123778720279013,0.0948151296372996,0.145108553372479,0.154427962279506,0.0898636925776405,-0.106048397113998,0.0361755360112899,0.0925919576724454,0.029282143201312,-0.0293656425047132,-0.0329108266668872,-0.00700025435922615,0.0495781028798427,0.0175965120392389,0.0769815625210918,0.0510625031952644,-0.0743018328807212,-0.0579613365473486,-0.00344245702134319,-0.0680022898582495,-0.0437388646780447,0.00943407271641742,-0.0262973600371359,-0.113930310658181,-0.0672185976376253,-0.0662059106708877
"93",0.137194132107374,0.0141037639484344,-0.0253157886641101,-0.0466320027992857,0.130739648677305,0.0575102382668543,-0.00499616283803022,0.0517577558488223,0.0550570007174956,0.117635675257856,0.143512532860571,-0.0527363263953682,0.091999032429896,0.125990910118998,0.0795636867040045,0.0809236580936782,0.0896058220214879,0.145339992362588,0.0454609392032518,0.00450970524701992,0.0605203067058581,0.0814876773159335,-0.0681817031885488,-0.102551197298257,-0.124376003183537,-0.125038186710512,-0.0469835459436518,0.0662666042042721,-0.0153977903627298,0.0346590053494892,0.00639432301543782,0.0973287426116651,0.055907370019451,-0.0250051219552753,-0.0336838795104095,0.0456210271602418,0.0604880824876479,-0.0173054446737739,-0.165364458391174,-0.0515902865575333,-0.0161871090254913,-0.0747922097726487,-0.0985056166747604,-0.116136459795092,-0.0765562807007495,-0.106696323722992,-0.126211122606112,-0.0557511985103497,-0.0554484791499915,-0.0820572990713195,-0.100678919087714,-0.149307376138031,-0.120907620455395,0.0273427664685524,0.107219739115831,-0.0649619144705223,-0.0256174086707148,0.020593615235282,0.0712201982663259,0.073131534955297,0.0579102063180079,0.0295118120720417,0.0827041834864753,0.107907022436344,0.100160085669826,0.101357990764589,0.150133771533455,0.0474347857733951,0.0183110720034621,0.15618403116175,0.0929048604136849,-0.0945704471057002,-0.049640720163722,-0.0341991270909623,0.0700728315927386,-0.0135703306165489,-0.0513021883883563,0.0272546855191893,-0.0915824483036998,-0.00702844081977293,-0.0157163138091593,0.0633283105060246,-0.0859044552248337,-0.107861504870243,-0.0532630591632597,-0.075060661175468
